Date;Heures;Consommation;Tmin;Tmoy;Tmax
01/01/2018;00:00;5545;7.35;12.28;9.82
01/01/2018;00:30;5600;7.35;12.28;9.82
01/01/2018;01:00;5424;7.35;12.28;9.82
01/01/2018;01:30;5578;7.35;12.28;9.82
01/01/2018;02:00;5340;7.35;12.28;9.82
01/01/2018;02:30;5396;7.35;12.28;9.82
01/01/2018;03:00;5136;7.35;12.28;9.82
01/01/2018;03:30;4997;7.35;12.28;9.82
01/01/2018;04:00;4816;7.35;12.28;9.82
01/01/2018;04:30;4748;7.35;12.28;9.82
01/01/2018;05:00;4691;7.35;12.28;9.82
01/01/2018;05:30;4718;7.35;12.28;9.82
01/01/2018;06:00;4668;7.35;12.28;9.82
01/01/2018;06:30;4764;7.35;12.28;9.82
01/01/2018;07:00;4752;7.35;12.28;9.82
01/01/2018;07:30;4766;7.35;12.28;9.82
01/01/2018;08:00;4773;7.35;12.28;9.82
01/01/2018;08:30;4737;7.35;12.28;9.82
01/01/2018;09:00;4696;7.35;12.28;9.82
01/01/2018;09:30;4798;7.35;12.28;9.82
01/01/2018;10:00;4934;7.35;12.28;9.82
01/01/2018;10:30;5035;7.35;12.28;9.82
01/01/2018;11:00;5132;7.35;12.28;9.82
01/01/2018;11:30;5257;7.35;12.28;9.82
01/01/2018;12:00;5365;7.35;12.28;9.82
01/01/2018;12:30;5468;7.35;12.28;9.82
01/01/2018;13:00;5638;7.35;12.28;9.82
01/01/2018;13:30;5495;7.35;12.28;9.82
01/01/2018;14:00;5549;7.35;12.28;9.82
01/01/2018;14:30;5538;7.35;12.28;9.82
01/01/2018;15:00;5276;7.35;12.28;9.82
01/01/2018;15:30;5273;7.35;12.28;9.82
01/01/2018;16:00;5087;7.35;12.28;9.82
01/01/2018;16:30;5075;7.35;12.28;9.82
01/01/2018;17:00;5049;7.35;12.28;9.82
01/01/2018;17:30;5131;7.35;12.28;9.82
01/01/2018;18:00;5439;7.35;12.28;9.82
01/01/2018;18:30;5611;7.35;12.28;9.82
01/01/2018;19:00;5744;7.35;12.28;9.82
01/01/2018;19:30;5668;7.35;12.28;9.82
01/01/2018;20:00;5602;7.35;12.28;9.82
01/01/2018;20:30;5499;7.35;12.28;9.82
01/01/2018;21:00;5465;7.35;12.28;9.82
01/01/2018;21:30;5315;7.35;12.28;9.82
01/01/2018;22:00;5211;7.35;12.28;9.82
01/01/2018;22:30;5339;7.35;12.28;9.82
01/01/2018;23:00;5588;7.35;12.28;9.82
01/01/2018;23:30;5410;7.35;12.28;9.82
02/01/2018;00:00;5393;7.86;15.05;11.46
02/01/2018;00:30;5394;7.86;15.05;11.46
02/01/2018;01:00;5120;7.86;15.05;11.46
02/01/2018;01:30;5259;7.86;15.05;11.46
02/01/2018;02:00;5050;7.86;15.05;11.46
02/01/2018;02:30;5067;7.86;15.05;11.46
02/01/2018;03:00;4865;7.86;15.05;11.46
02/01/2018;03:30;4676;7.86;15.05;11.46
02/01/2018;04:00;4599;7.86;15.05;11.46
02/01/2018;04:30;4583;7.86;15.05;11.46
02/01/2018;05:00;4628;7.86;15.05;11.46
02/01/2018;05:30;4771;7.86;15.05;11.46
02/01/2018;06:00;4928;7.86;15.05;11.46
02/01/2018;06:30;5197;7.86;15.05;11.46
02/01/2018;07:00;5387;7.86;15.05;11.46
02/01/2018;07:30;5475;7.86;15.05;11.46
02/01/2018;08:00;5675;7.86;15.05;11.46
02/01/2018;08:30;5767;7.86;15.05;11.46
02/01/2018;09:00;5846;7.86;15.05;11.46
02/01/2018;09:30;6039;7.86;15.05;11.46
02/01/2018;10:00;6154;7.86;15.05;11.46
02/01/2018;10:30;6140;7.86;15.05;11.46
02/01/2018;11:00;6138;7.86;15.05;11.46
02/01/2018;11:30;6238;7.86;15.05;11.46
02/01/2018;12:00;6266;7.86;15.05;11.46
02/01/2018;12:30;6269;7.86;15.05;11.46
02/01/2018;13:00;6443;7.86;15.05;11.46
02/01/2018;13:30;6290;7.86;15.05;11.46
02/01/2018;14:00;6317;7.86;15.05;11.46
02/01/2018;14:30;6318;7.86;15.05;11.46
02/01/2018;15:00;6070;7.86;15.05;11.46
02/01/2018;15:30;5974;7.86;15.05;11.46
02/01/2018;16:00;5806;7.86;15.05;11.46
02/01/2018;16:30;5734;7.86;15.05;11.46
02/01/2018;17:00;5706;7.86;15.05;11.46
02/01/2018;17:30;5733;7.86;15.05;11.46
02/01/2018;18:00;6018;7.86;15.05;11.46
