Date;Heures;Consommation;Tmin;Tmax;Tmoy;;
01/01/2016;00:00;5858;5.3;12.77;9.03;;
01/01/2016;00:30;5477;5.3;12.77;9.03;;
01/01/2016;01:00;5278;5.3;12.77;9.03;;
01/01/2016;01:30;5262;5.3;12.77;9.03;;
01/01/2016;02:00;5154;5.3;12.77;9.03;;
01/01/2016;02:30;5294;5.3;12.77;9.03;;
01/01/2016;03:00;4983;5.3;12.77;9.03;;
01/01/2016;03:30;4790;5.3;12.77;9.03;; 
01/01/2016;04:00;4634;5.3;12.77;9.03;;
01/01/2016;04:30;4533;5.3;12.77;9.03;;
01/01/2016;05:00;4450;5.3;12.77;9.03;;
01/01/2016;05:30;4444;5.3;12.77;9.03;;
01/01/2016;06:00;4396;5.3;12.77;9.03;;
01/01/2016;06:30;4378;5.3;12.77;9.03;;
01/01/2016;07:00;4401;5.3;12.77;9.03;;
01/01/2016;07:30;4370;5.3;12.77;9.03;;
01/01/2016;08:00;4365;5.3;12.77;9.03;;
01/01/2016;08:30;4318;5.3;12.77;9.03;;
01/01/2016;09:00;4422;5.3;12.77;9.03;;
01/01/2016;09:30;4522;5.3;12.77;9.03;;
01/01/2016;10:00;4607;5.3;12.77;9.03;;
01/01/2016;10:30;4671;5.3;12.77;9.03;;
01/01/2016;11:00;4739;5.3;12.77;9.03;;
01/01/2016;11:30;4849;5.3;12.77;9.03;;
01/01/2016;12:00;4966;5.3;12.77;9.03;;
01/01/2016;12:30;5091;5.3;12.77;9.03;;
01/01/2016;13:00;5064;5.3;12.77;9.03;;
01/01/2016;13:30;5190;5.3;12.77;9.03;;
01/01/2016;14:00;5072;5.3;12.77;9.03;;
01/01/2016;14:30;5096;5.3;12.77;9.03;;
01/01/2016;15:00;4993;5.3;12.77;9.03;;
01/01/2016;15:30;4960;5.3;12.77;9.03;;
01/01/2016;16:00;4900;5.3;12.77;9.03;;
01/01/2016;16:30;4875;5.3;12.77;9.03;;
01/01/2016;17:00;4973;5.3;12.77;9.03;;
01/01/2016;17:30;5167;5.3;12.77;9.03;;
01/01/2016;18:00;5281;5.3;12.77;9.03;;
01/01/2016;18:30;5342;5.3;12.77;9.03;;
01/01/2016;19:00;5509;5.3;12.77;9.03;;
01/01/2016;19:30;5557;5.3;12.77;9.03;;
01/01/2016;20:00;5504;5.3;12.77;9.03;;
01/01/2016;20:30;5451;5.3;12.77;9.03;;
01/01/2016;21:00;5306;5.3;12.77;9.03;;
01/01/2016;21:30;5134;5.3;12.77;9.03;;
01/01/2016;22:00;5044;5.3;12.77;9.03;;
01/01/2016;22:30;5146;5.3;12.77;9.03;;
01/01/2016;23:00;5219;5.3;12.77;9.03;;
01/01/2016;23:30;5808;5.3;12.77;9.03;;
02/01/2016;00:00;5450;7.78;11.22;9.5;;
02/01/2016;00:30;5131;7.78;11.22;9.5;;
02/01/2016;01:00;4880;7.78;11.22;9.5;;
02/01/2016;01:30;4895;7.78;11.22;9.5;;
02/01/2016;02:00;4791;7.78;11.22;9.5;;
02/01/2016;02:30;4954;7.78;11.22;9.5;;
02/01/2016;03:00;4649;7.78;11.22;9.5;;
02/01/2016;03:30;4526;7.78;11.22;9.5;;
02/01/2016;04:00;4427;7.78;11.22;9.5;;
02/01/2016;04:30;4380;7.78;11.22;9.5;;
02/01/2016;05:00;4361;7.78;11.22;9.5;;
02/01/2016;05:30;4391;7.78;11.22;9.5;;
02/01/2016;06:00;4379;7.78;11.22;9.5;;
02/01/2016;06:30;4434;7.78;11.22;9.5;;
02/01/2016;07:00;4493;7.78;11.22;9.5;;
02/01/2016;07:30;4479;7.78;11.22;9.5;;
02/01/2016;08:00;4557;7.78;11.22;9.5;;
02/01/2016;08:30;4616;7.78;11.22;9.5;;
02/01/2016;09:00;4779;7.78;11.22;9.5;;
02/01/2016;09:30;4946;7.78;11.22;9.5;;
02/01/2016;10:00;5071;7.78;11.22;9.5;;
02/01/2016;10:30;5180;7.78;11.22;9.5;;
02/01/2016;11:00;5251;7.78;11.22;9.5;;
02/01/2016;11:30;5320;7.78;11.22;9.5;;
02/01/2016;12:00;5437;7.78;11.22;9.5;;
02/01/2016;12:30;5583;7.78;11.22;9.5;;
02/01/2016;13:00;5534;7.78;11.22;9.5;;
02/01/2016;13:30;5649;7.78;11.22;9.5;;
02/01/2016;14:00;5442;7.78;11.22;9.5;;
02/01/2016;14:30;5505;7.78;11.22;9.5;;
02/01/2016;15:00;5305;7.78;11.22;9.5;;
02/01/2016;15:30;5305;7.78;11.22;9.5;;
02/01/2016;16:00;5242;7.78;11.22;9.5;;
02/01/2016;16:30;5174;7.78;11.22;9.5;;
02/01/2016;17:00;5227;7.78;11.22;9.5;;
02/01/2016;17:30;5323;7.78;11.22;9.5;;
02/01/2016;18:00;5542;7.78;11.22;9.5;;
02/01/2016;18:30;5657;7.78;11.22;9.5;;
02/01/2016;19:00;5777;7.78;11.22;9.5;;
02/01/2016;19:30;5815;7.78;11.22;9.5;;
02/01/2016;20:00;5755;7.78;11.22;9.5;;
02/01/2016;20:30;5616;7.78;11.22;9.5;;
02/01/2016;21:00;5490;7.78;11.22;9.5;;
02/01/2016;21:30;5305;7.78;11.22;9.5;;
02/01/2016;22:00;5269;7.78;11.22;9.5;;
02/01/2016;22:30;5350;7.78;11.22;9.5;;
02/01/2016;23:00;5426;7.78;11.22;9.5;;
02/01/2016;23:30;6033;7.78;11.22;9.5;;
03/01/2016;00:00;5739;4.03;9.58;6.81;;
03/01/2016;00:30;5458;4.03;9.58;6.81;;
03/01/2016;01:00;5204;4.03;9.58;6.81;;
03/01/2016;01:30;5213;4.03;9.58;6.81;;
03/01/2016;02:00;5071;4.03;9.58;6.81;;
03/01/2016;02:30;5208;4.03;9.58;6.81;;
03/01/2016;03:00;4941;4.03;9.58;6.81;;
03/01/2016;03:30;4801;4.03;9.58;6.81;;
03/01/2016;04:00;4678;4.03;9.58;6.81;;
03/01/2016;04:30;4636;4.03;9.58;6.81;;
03/01/2016;05:00;4610;4.03;9.58;6.81;;
03/01/2016;05:30;4643;4.03;9.58;6.81;;
03/01/2016;06:00;4655;4.03;9.58;6.81;;
03/01/2016;06:30;4657;4.03;9.58;6.81;;
03/01/2016;07:00;4721;4.03;9.58;6.81;;
03/01/2016;07:30;4729;4.03;9.58;6.81;;
03/01/2016;08:00;4786;4.03;9.58;6.81;;
03/01/2016;08:30;4793;4.03;9.58;6.81;;
03/01/2016;09:00;4939;4.03;9.58;6.81;;
03/01/2016;09:30;5071;4.03;9.58;6.81;;
03/01/2016;10:00;5163;4.03;9.58;6.81;;
03/01/2016;10:30;5253;4.03;9.58;6.81;;
03/01/2016;11:00;5302;4.03;9.58;6.81;;
03/01/2016;11:30;5358;4.03;9.58;6.81;;
03/01/2016;12:00;5455;4.03;9.58;6.81;;
03/01/2016;12:30;5597;4.03;9.58;6.81;;
03/01/2016;13:00;5495;4.03;9.58;6.81;;
03/01/2016;13:30;5571;4.03;9.58;6.81;;
03/01/2016;14:00;5410;4.03;9.58;6.81;;
03/01/2016;14:30;5459;4.03;9.58;6.81;;
03/01/2016;15:00;5323;4.03;9.58;6.81;;
03/01/2016;15:30;5300;4.03;9.58;6.81;;
03/01/2016;16:00;5265;4.03;9.58;6.81;;
03/01/2016;16:30;5250;4.03;9.58;6.81;;
03/01/2016;17:00;5324;4.03;9.58;6.81;;
03/01/2016;17:30;5576;4.03;9.58;6.81;;
03/01/2016;18:00;5766;4.03;9.58;6.81;;
03/01/2016;18:30;5926;4.03;9.58;6.81;;
03/01/2016;19:00;6104;4.03;9.58;6.81;;
03/01/2016;19:30;6134;4.03;9.58;6.81;;
03/01/2016;20:00;6060;4.03;9.58;6.81;;
03/01/2016;20:30;5895;4.03;9.58;6.81;;
03/01/2016;21:00;5755;4.03;9.58;6.81;;
03/01/2016;21:30;5568;4.03;9.58;6.81;;
03/01/2016;22:00;5424;4.03;9.58;6.81;;
03/01/2016;22:30;5413;4.03;9.58;6.81;;
03/01/2016;23:00;5508;4.03;9.58;6.81;;
03/01/2016;23:30;6048;4.03;9.58;6.81;;
04/01/2016;00:00;5757;5.78;11.0;8.39;;
04/01/2016;00:30;5450;5.78;11.0;8.39;;
04/01/2016;01:00;5243;5.78;11.0;8.39;;
04/01/2016;01:30;5235;5.78;11.0;8.39;;
04/01/2016;02:00;5124;5.78;11.0;8.39;;
04/01/2016;02:30;5294;5.78;11.0;8.39;;
04/01/2016;03:00;5013;5.78;11.0;8.39;;
04/01/2016;03:30;4878;5.78;11.0;8.39;;
04/01/2016;04:00;4729;5.78;11.0;8.39;;
04/01/2016;04:30;4690;5.78;11.0;8.39;;
04/01/2016;05:00;4655;5.78;11.0;8.39;;
04/01/2016;05:30;4780;5.78;11.0;8.39;;
04/01/2016;06:00;4888;5.78;11.0;8.39;;
04/01/2016;06:30;5211;5.78;11.0;8.39;;
04/01/2016;07:00;5504;5.78;11.0;8.39;;
04/01/2016;07:30;5615;5.78;11.0;8.39;;
04/01/2016;08:00;5725;5.78;11.0;8.39;;
04/01/2016;08:30;5716;5.78;11.0;8.39;;
04/01/2016;09:00;5833;5.78;11.0;8.39;;
04/01/2016;09:30;5875;5.78;11.0;8.39;;
04/01/2016;10:00;5874;5.78;11.0;8.39;;
04/01/2016;10:30;5891;5.78;11.0;8.39;;
04/01/2016;11:00;5859;5.78;11.0;8.39;;
04/01/2016;11:30;5893;5.78;11.0;8.39;;
04/01/2016;12:00;5944;5.78;11.0;8.39;;
04/01/2016;12:30;5989;5.78;11.0;8.39;;
04/01/2016;13:00;5896;5.78;11.0;8.39;;
04/01/2016;13:30;5998;5.78;11.0;8.39;;
04/01/2016;14:00;5873;5.78;11.0;8.39;;
04/01/2016;14:30;5935;5.78;11.0;8.39;;
04/01/2016;15:00;5837;5.78;11.0;8.39;;
04/01/2016;15:30;5814;5.78;11.0;8.39;;
04/01/2016;16:00;5739;5.78;11.0;8.39;;
04/01/2016;16:30;5746;5.78;11.0;8.39;;
04/01/2016;17:00;5754;5.78;11.0;8.39;;
04/01/2016;17:30;6059;5.78;11.0;8.39;;
04/01/2016;18:00;6215;5.78;11.0;8.39;;
04/01/2016;18:30;6336;5.78;11.0;8.39;;
04/01/2016;19:00;6512;5.78;11.0;8.39;;
04/01/2016;19:30;6524;5.78;11.0;8.39;;
04/01/2016;20:00;6369;5.78;11.0;8.39;;
04/01/2016;20:30;6201;5.78;11.0;8.39;;
04/01/2016;21:00;5969;5.78;11.0;8.39;;
04/01/2016;21:30;5773;5.78;11.0;8.39;;
04/01/2016;22:00;5593;5.78;11.0;8.39;;
04/01/2016;22:30;5600;5.78;11.0;8.39;;
04/01/2016;23:00;5668;5.78;11.0;8.39;;
04/01/2016;23:30;6212;5.78;11.0;8.39;;
05/01/2016;00:00;5851;4.62;11.3;7.96;;
05/01/2016;00:30;5644;4.62;11.3;7.96;;
05/01/2016;01:00;5362;4.62;11.3;7.96;;
05/01/2016;01:30;5292;4.62;11.3;7.96;;
05/01/2016;02:00;5173;4.62;11.3;7.96;;
05/01/2016;02:30;5409;4.62;11.3;7.96;;
05/01/2016;03:00;5098;4.62;11.3;7.96;;
05/01/2016;03:30;4960;4.62;11.3;7.96;;
05/01/2016;04:00;4877;4.62;11.3;7.96;;
05/01/2016;04:30;4802;4.62;11.3;7.96;;
05/01/2016;05:00;4834;4.62;11.3;7.96;;
05/01/2016;05:30;4923;4.62;11.3;7.96;;
05/01/2016;06:00;5052;4.62;11.3;7.96;;
05/01/2016;06:30;5317;4.62;11.3;7.96;;
05/01/2016;07:00;5733;4.62;11.3;7.96;;
05/01/2016;07:30;5787;4.62;11.3;7.96;;
05/01/2016;08:00;5942;4.62;11.3;7.96;;
05/01/2016;08:30;5877;4.62;11.3;7.96;;
05/01/2016;09:00;5991;4.62;11.3;7.96;;
05/01/2016;09:30;5936;4.62;11.3;7.96;;
05/01/2016;10:00;5880;4.62;11.3;7.96;;
05/01/2016;10:30;5832;4.62;11.3;7.96;;
05/01/2016;11:00;5791;4.62;11.3;7.96;;
05/01/2016;11:30;5857;4.62;11.3;7.96;;
05/01/2016;12:00;5948;4.62;11.3;7.96;;
05/01/2016;12:30;5950;4.62;11.3;7.96;;
05/01/2016;13:00;5876;4.62;11.3;7.96;;
05/01/2016;13:30;6004;4.62;11.3;7.96;;
05/01/2016;14:00;5859;4.62;11.3;7.96;;
05/01/2016;14:30;5951;4.62;11.3;7.96;;
05/01/2016;15:00;5861;4.62;11.3;7.96;;
05/01/2016;15:30;5803;4.62;11.3;7.96;;
05/01/2016;16:00;5708;4.62;11.3;7.96;;
05/01/2016;16:30;5703;4.62;11.3;7.96;;
05/01/2016;17:00;5829;4.62;11.3;7.96;;
05/01/2016;17:30;6050;4.62;11.3;7.96;;
05/01/2016;18:00;6257;4.62;11.3;7.96;;
05/01/2016;18:30;6478;4.62;11.3;7.96;;
05/01/2016;19:00;6615;4.62;11.3;7.96;;
05/01/2016;19:30;6579;4.62;11.3;7.96;;
05/01/2016;20:00;6456;4.62;11.3;7.96;;
05/01/2016;20:30;6358;4.62;11.3;7.96;;
05/01/2016;21:00;6130;4.62;11.3;7.96;;
05/01/2016;21:30;5836;4.62;11.3;7.96;;
05/01/2016;22:00;5740;4.62;11.3;7.96;;
05/01/2016;22:30;5806;4.62;11.3;7.96;;
05/01/2016;23:00;5810;4.62;11.3;7.96;;
05/01/2016;23:30;6395;4.62;11.3;7.96;;
06/01/2016;00:00;6072;1.8;10.35;6.08;;
06/01/2016;00:30;5806;1.8;10.35;6.08;;
06/01/2016;01:00;5562;1.8;10.35;6.08;;
06/01/2016;01:30;5565;1.8;10.35;6.08;;
06/01/2016;02:00;5518;1.8;10.35;6.08;;
06/01/2016;02:30;5625;1.8;10.35;6.08;;
06/01/2016;03:00;5433;1.8;10.35;6.08;;
06/01/2016;03:30;5346;1.8;10.35;6.08;;
06/01/2016;04:00;5194;1.8;10.35;6.08;;
06/01/2016;04:30;5212;1.8;10.35;6.08;;
06/01/2016;05:00;5151;1.8;10.35;6.08;;
06/01/2016;05:30;5263;1.8;10.35;6.08;;
06/01/2016;06:00;5409;1.8;10.35;6.08;;
06/01/2016;06:30;5708;1.8;10.35;6.08;;
06/01/2016;07:00;5963;1.8;10.35;6.08;;
06/01/2016;07:30;6165;1.8;10.35;6.08;;
06/01/2016;08:00;6286;1.8;10.35;6.08;;
06/01/2016;08:30;6276;1.8;10.35;6.08;;
06/01/2016;09:00;6277;1.8;10.35;6.08;;
06/01/2016;09:30;6353;1.8;10.35;6.08;;
06/01/2016;10:00;6279;1.8;10.35;6.08;;
06/01/2016;10:30;6334;1.8;10.35;6.08;;
06/01/2016;11:00;6236;1.8;10.35;6.08;;
06/01/2016;11:30;6237;1.8;10.35;6.08;;
06/01/2016;12:00;6272;1.8;10.35;6.08;;
06/01/2016;12:30;6356;1.8;10.35;6.08;;
06/01/2016;13:00;6150;1.8;10.35;6.08;;
06/01/2016;13:30;6263;1.8;10.35;6.08;;
06/01/2016;14:00;6123;1.8;10.35;6.08;;
06/01/2016;14:30;6125;1.8;10.35;6.08;;
06/01/2016;15:00;6012;1.8;10.35;6.08;;
06/01/2016;15:30;5954;1.8;10.35;6.08;;
06/01/2016;16:00;5897;1.8;10.35;6.08;;
06/01/2016;16:30;5789;1.8;10.35;6.08;;
06/01/2016;17:00;5872;1.8;10.35;6.08;;
06/01/2016;17:30;6160;1.8;10.35;6.08;;
06/01/2016;18:00;6430;1.8;10.35;6.08;;
06/01/2016;18:30;6621;1.8;10.35;6.08;;
06/01/2016;19:00;6813;1.8;10.35;6.08;;
06/01/2016;19:30;6835;1.8;10.35;6.08;;
06/01/2016;20:00;6713;1.8;10.35;6.08;;
06/01/2016;20:30;6506;1.8;10.35;6.08;;
06/01/2016;21:00;6305;1.8;10.35;6.08;;
06/01/2016;21:30;6159;1.8;10.35;6.08;;
06/01/2016;22:00;5980;1.8;10.35;6.08;;
06/01/2016;22:30;6036;1.8;10.35;6.08;;
06/01/2016;23:00;6012;1.8;10.35;6.08;;
06/01/2016;23:30;6590;1.8;10.35;6.08;;
07/01/2016;00:00;6334;3.07;10.67;6.87;;
07/01/2016;00:30;6042;3.07;10.67;6.87;;
07/01/2016;01:00;5776;3.07;10.67;6.87;;
07/01/2016;01:30;5742;3.07;10.67;6.87;;
07/01/2016;02:00;5650;3.07;10.67;6.87;;
07/01/2016;02:30;5782;3.07;10.67;6.87;;
07/01/2016;03:00;5486;3.07;10.67;6.87;;
07/01/2016;03:30;5386;3.07;10.67;6.87;;
07/01/2016;04:00;5297;3.07;10.67;6.87;;
07/01/2016;04:30;5226;3.07;10.67;6.87;;
07/01/2016;05:00;5189;3.07;10.67;6.87;;
07/01/2016;05:30;5289;3.07;10.67;6.87;;
07/01/2016;06:00;5441;3.07;10.67;6.87;;
07/01/2016;06:30;5670;3.07;10.67;6.87;;
07/01/2016;07:00;6075;3.07;10.67;6.87;;
07/01/2016;07:30;6153;3.07;10.67;6.87;;
07/01/2016;08:00;6170;3.07;10.67;6.87;;
07/01/2016;08:30;6172;3.07;10.67;6.87;;
07/01/2016;09:00;6293;3.07;10.67;6.87;;
07/01/2016;09:30;6289;3.07;10.67;6.87;;
07/01/2016;10:00;6328;3.07;10.67;6.87;;
07/01/2016;10:30;6324;3.07;10.67;6.87;;
07/01/2016;11:00;6299;3.07;10.67;6.87;;
07/01/2016;11:30;6377;3.07;10.67;6.87;;
07/01/2016;12:00;6497;3.07;10.67;6.87;;
07/01/2016;12:30;6498;3.07;10.67;6.87;;
07/01/2016;13:00;6398;3.07;10.67;6.87;;
07/01/2016;13:30;6484;3.07;10.67;6.87;;
07/01/2016;14:00;6377;3.07;10.67;6.87;;
07/01/2016;14:30;6391;3.07;10.67;6.87;;
07/01/2016;15:00;6273;3.07;10.67;6.87;;
07/01/2016;15:30;6180;3.07;10.67;6.87;;
07/01/2016;16:00;6019;3.07;10.67;6.87;;
07/01/2016;16:30;5944;3.07;10.67;6.87;;
07/01/2016;17:00;6009;3.07;10.67;6.87;;
07/01/2016;17:30;6240;3.07;10.67;6.87;;
07/01/2016;18:00;6451;3.07;10.67;6.87;;
07/01/2016;18:30;6558;3.07;10.67;6.87;;
07/01/2016;19:00;6801;3.07;10.67;6.87;;
07/01/2016;19:30;6774;3.07;10.67;6.87;;
07/01/2016;20:00;6654;3.07;10.67;6.87;;
07/01/2016;20:30;6424;3.07;10.67;6.87;;
07/01/2016;21:00;6229;3.07;10.67;6.87;;
07/01/2016;21:30;5975;3.07;10.67;6.87;;
07/01/2016;22:00;5812;3.07;10.67;6.87;;
07/01/2016;22:30;5812;3.07;10.67;6.87;;
07/01/2016;23:00;5905;3.07;10.67;6.87;;
07/01/2016;23:30;6414;3.07;10.67;6.87;;
08/01/2016;00:00;6110;5.63;13.57;9.6;;
08/01/2016;00:30;5772;5.63;13.57;9.6;;
08/01/2016;01:00;5586;5.63;13.57;9.6;;
08/01/2016;01:30;5610;5.63;13.57;9.6;;
08/01/2016;02:00;5510;5.63;13.57;9.6;;
08/01/2016;02:30;5634;5.63;13.57;9.6;;
08/01/2016;03:00;5411;5.63;13.57;9.6;;
08/01/2016;03:30;5225;5.63;13.57;9.6;;
08/01/2016;04:00;5141;5.63;13.57;9.6;;
08/01/2016;04:30;5072;5.63;13.57;9.6;;
08/01/2016;05:00;5023;5.63;13.57;9.6;;
08/01/2016;05:30;5118;5.63;13.57;9.6;;
08/01/2016;06:00;5290;5.63;13.57;9.6;;
08/01/2016;06:30;5484;5.63;13.57;9.6;;
08/01/2016;07:00;5855;5.63;13.57;9.6;;
08/01/2016;07:30;6001;5.63;13.57;9.6;;
08/01/2016;08:00;6035;5.63;13.57;9.6;;
08/01/2016;08:30;5951;5.63;13.57;9.6;;
08/01/2016;09:00;6038;5.63;13.57;9.6;;
08/01/2016;09:30;6026;5.63;13.57;9.6;;
08/01/2016;10:00;6026;5.63;13.57;9.6;;
08/01/2016;10:30;6001;5.63;13.57;9.6;;
08/01/2016;11:00;5959;5.63;13.57;9.6;;
08/01/2016;11:30;5967;5.63;13.57;9.6;;
08/01/2016;12:00;5975;5.63;13.57;9.6;;
08/01/2016;12:30;5971;5.63;13.57;9.6;;
08/01/2016;13:00;5848;5.63;13.57;9.6;;
08/01/2016;13:30;5951;5.63;13.57;9.6;;
08/01/2016;14:00;5790;5.63;13.57;9.6;;
08/01/2016;14:30;5878;5.63;13.57;9.6;;
08/01/2016;15:00;5649;5.63;13.57;9.6;;
08/01/2016;15:30;5564;5.63;13.57;9.6;;
08/01/2016;16:00;5441;5.63;13.57;9.6;;
08/01/2016;16:30;5378;5.63;13.57;9.6;;
08/01/2016;17:00;5430;5.63;13.57;9.6;;
08/01/2016;17:30;5673;5.63;13.57;9.6;;
08/01/2016;18:00;5977;5.63;13.57;9.6;;
08/01/2016;18:30;6127;5.63;13.57;9.6;;
08/01/2016;19:00;6261;5.63;13.57;9.6;;
08/01/2016;19:30;6243;5.63;13.57;9.6;;
08/01/2016;20:00;6141;5.63;13.57;9.6;;
08/01/2016;20:30;5992;5.63;13.57;9.6;;
08/01/2016;21:00;5806;5.63;13.57;9.6;;
08/01/2016;21:30;5618;5.63;13.57;9.6;;
08/01/2016;22:00;5489;5.63;13.57;9.6;;
08/01/2016;22:30;5523;5.63;13.57;9.6;;
08/01/2016;23:00;5574;5.63;13.57;9.6;;
08/01/2016;23:30;6173;5.63;13.57;9.6;;
09/01/2016;00:00;5870;7.02;11.2;9.11;;
09/01/2016;00:30;5532;7.02;11.2;9.11;;
09/01/2016;01:00;5285;7.02;11.2;9.11;;
09/01/2016;01:30;5273;7.02;11.2;9.11;;
09/01/2016;02:00;5166;7.02;11.2;9.11;;
09/01/2016;02:30;5290;7.02;11.2;9.11;;
09/01/2016;03:00;5008;7.02;11.2;9.11;;
09/01/2016;03:30;4860;7.02;11.2;9.11;;
09/01/2016;04:00;4718;7.02;11.2;9.11;;
09/01/2016;04:30;4676;7.02;11.2;9.11;;
09/01/2016;05:00;4639;7.02;11.2;9.11;;
09/01/2016;05:30;4672;7.02;11.2;9.11;;
09/01/2016;06:00;4682;7.02;11.2;9.11;;
09/01/2016;06:30;4761;7.02;11.2;9.11;;
09/01/2016;07:00;4824;7.02;11.2;9.11;;
09/01/2016;07:30;4901;7.02;11.2;9.11;;
09/01/2016;08:00;4966;7.02;11.2;9.11;;
09/01/2016;08:30;5056;7.02;11.2;9.11;;
09/01/2016;09:00;5210;7.02;11.2;9.11;;
09/01/2016;09:30;5425;7.02;11.2;9.11;;
09/01/2016;10:00;5499;7.02;11.2;9.11;;
09/01/2016;10:30;5562;7.02;11.2;9.11;;
09/01/2016;11:00;5565;7.02;11.2;9.11;;
09/01/2016;11:30;5664;7.02;11.2;9.11;;
09/01/2016;12:00;5776;7.02;11.2;9.11;;
09/01/2016;12:30;5906;7.02;11.2;9.11;;
09/01/2016;13:00;5802;7.02;11.2;9.11;;
09/01/2016;13:30;5960;7.02;11.2;9.11;;
09/01/2016;14:00;5785;7.02;11.2;9.11;;
09/01/2016;14:30;5782;7.02;11.2;9.11;;
09/01/2016;15:00;5639;7.02;11.2;9.11;;
09/01/2016;15:30;5563;7.02;11.2;9.11;;
09/01/2016;16:00;5464;7.02;11.2;9.11;;
09/01/2016;16:30;5402;7.02;11.2;9.11;;
09/01/2016;17:00;5407;7.02;11.2;9.11;;
09/01/2016;17:30;5529;7.02;11.2;9.11;;
09/01/2016;18:00;5665;7.02;11.2;9.11;;
09/01/2016;18:30;5756;7.02;11.2;9.11;;
09/01/2016;19:00;5938;7.02;11.2;9.11;;
09/01/2016;19:30;5895;7.02;11.2;9.11;;
09/01/2016;20:00;5826;7.02;11.2;9.11;;
09/01/2016;20:30;5677;7.02;11.2;9.11;;
09/01/2016;21:00;5520;7.02;11.2;9.11;;
09/01/2016;21:30;5305;7.02;11.2;9.11;;
09/01/2016;22:00;5233;7.02;11.2;9.11;;
09/01/2016;22:30;5278;7.02;11.2;9.11;;
09/01/2016;23:00;5419;7.02;11.2;9.11;;
09/01/2016;23:30;5985;7.02;11.2;9.11;;
10/01/2016;00:00;5751;5.97;14.28;10.12;;
10/01/2016;00:30;5467;5.97;14.28;10.12;;
10/01/2016;01:00;5225;5.97;14.28;10.12;;
10/01/2016;01:30;5209;5.97;14.28;10.12;;
10/01/2016;02:00;5045;5.97;14.28;10.12;;
10/01/2016;02:30;5191;5.97;14.28;10.12;;
10/01/2016;03:00;4914;5.97;14.28;10.12;;
10/01/2016;03:30;4780;5.97;14.28;10.12;;
10/01/2016;04:00;4653;5.97;14.28;10.12;;
10/01/2016;04:30;4582;5.97;14.28;10.12;;
10/01/2016;05:00;4542;5.97;14.28;10.12;;
10/01/2016;05:30;4591;5.97;14.28;10.12;;
10/01/2016;06:00;4543;5.97;14.28;10.12;;
10/01/2016;06:30;4578;5.97;14.28;10.12;;
10/01/2016;07:00;4655;5.97;14.28;10.12;;
10/01/2016;07:30;4660;5.97;14.28;10.12;;
10/01/2016;08:00;4733;5.97;14.28;10.12;;
10/01/2016;08:30;4792;5.97;14.28;10.12;;
10/01/2016;09:00;4932;5.97;14.28;10.12;;
10/01/2016;09:30;5091;5.97;14.28;10.12;;
10/01/2016;10:00;5166;5.97;14.28;10.12;;
10/01/2016;10:30;5244;5.97;14.28;10.12;;
10/01/2016;11:00;5241;5.97;14.28;10.12;;
10/01/2016;11:30;5282;5.97;14.28;10.12;;
10/01/2016;12:00;5289;5.97;14.28;10.12;;
10/01/2016;12:30;5369;5.97;14.28;10.12;;
10/01/2016;13:00;5262;5.97;14.28;10.12;;
10/01/2016;13:30;5298;5.97;14.28;10.12;;
10/01/2016;14:00;5056;5.97;14.28;10.12;;
10/01/2016;14:30;5036;5.97;14.28;10.12;;
10/01/2016;15:00;4912;5.97;14.28;10.12;;
10/01/2016;15:30;4879;5.97;14.28;10.12;;
10/01/2016;16:00;4756;5.97;14.28;10.12;;
10/01/2016;16:30;4669;5.97;14.28;10.12;;
10/01/2016;17:00;4754;5.97;14.28;10.12;;
10/01/2016;17:30;5032;5.97;14.28;10.12;;
10/01/2016;18:00;5344;5.97;14.28;10.12;;
10/01/2016;18:30;5575;5.97;14.28;10.12;;
10/01/2016;19:00;5722;5.97;14.28;10.12;;
10/01/2016;19:30;5773;5.97;14.28;10.12;;
10/01/2016;20:00;5751;5.97;14.28;10.12;;
10/01/2016;20:30;5574;5.97;14.28;10.12;;
10/01/2016;21:00;5443;5.97;14.28;10.12;;
10/01/2016;21:30;5212;5.97;14.28;10.12;;
10/01/2016;22:00;5079;5.97;14.28;10.12;;
10/01/2016;22:30;5076;5.97;14.28;10.12;;
10/01/2016;23:00;5160;5.97;14.28;10.12;;
10/01/2016;23:30;5787;5.97;14.28;10.12;;
11/01/2016;00:00;5532;8.53;14.38;11.46;;
11/01/2016;00:30;5273;8.53;14.38;11.46;;
11/01/2016;01:00;5062;8.53;14.38;11.46;;
11/01/2016;01:30;5063;8.53;14.38;11.46;;
11/01/2016;02:00;4912;8.53;14.38;11.46;;
11/01/2016;02:30;5085;8.53;14.38;11.46;;
11/01/2016;03:00;4809;8.53;14.38;11.46;;
11/01/2016;03:30;4678;8.53;14.38;11.46;;
11/01/2016;04:00;4543;8.53;14.38;11.46;;
11/01/2016;04:30;4501;8.53;14.38;11.46;;
11/01/2016;05:00;4441;8.53;14.38;11.46;;
11/01/2016;05:30;4546;8.53;14.38;11.46;;
11/01/2016;06:00;4641;8.53;14.38;11.46;;
11/01/2016;06:30;4942;8.53;14.38;11.46;;
11/01/2016;07:00;5214;8.53;14.38;11.46;;
11/01/2016;07:30;5333;8.53;14.38;11.46;;
11/01/2016;08:00;5424;8.53;14.38;11.46;;
11/01/2016;08:30;5386;8.53;14.38;11.46;;
