Périmètre;Nature;Date;Heures;Consommation
Bretagne;Données définitives;03/01/2020;05:00;2542
Bretagne;Données définitives;03/01/2020;05:30;2633
Bretagne;Données définitives;03/01/2020;06:00;2682
Bretagne;Données définitives;03/01/2020;06:30;2863
Bretagne;Données définitives;03/01/2020;07:00;2956
Bretagne;Données définitives;03/01/2020;07:30;3101
Bretagne;Données définitives;03/01/2020;08:00;3174
Bretagne;Données définitives;03/01/2020;08:30;3281
Bretagne;Données définitives;03/01/2020;09:00;3325
Bretagne;Données définitives;03/01/2020;09:30;3329
Bretagne;Données définitives;03/01/2020;10:00;3337
Bretagne;Données définitives;03/01/2020;10:30;3364
Bretagne;Données définitives;03/01/2020;11:00;3369
Bretagne;Données définitives;03/01/2020;11:30;3393
Bretagne;Données définitives;03/01/2020;12:00;3437
Bretagne;Données définitives;03/01/2020;12:30;3505
Bretagne;Données définitives;03/01/2020;13:00;3543
Bretagne;Données définitives;03/01/2020;13:30;3395
Bretagne;Données définitives;03/01/2020;14:00;3327
Bretagne;Données définitives;03/01/2020;14:30;3286
Bretagne;Données définitives;03/01/2020;15:00;3170
Bretagne;Données définitives;03/01/2020;15:30;3131
Bretagne;Données définitives;03/01/2020;16:00;3133
Bretagne;Données définitives;03/01/2020;16:30;3134
Bretagne;Données définitives;03/01/2020;17:00;3187
Bretagne;Données définitives;03/01/2020;17:30;3240
Bretagne;Données définitives;03/01/2020;18:00;3447
Bretagne;Données définitives;03/01/2020;18:30;3499
Bretagne;Données définitives;03/01/2020;19:00;3593
Bretagne;Données définitives;03/01/2020;19:30;3518
Bretagne;Données définitives;03/01/2020;20:00;3417
Bretagne;Données définitives;03/01/2020;20:30;3332
Bretagne;Données définitives;03/01/2020;21:00;3204
Bretagne;Données définitives;03/01/2020;21:30;3096
Bretagne;Données définitives;03/01/2020;22:00;3210
Bretagne;Données définitives;03/01/2020;22:30;3187
Bretagne;Données définitives;03/01/2020;23:00;3400
Bretagne;Données définitives;03/01/2020;23:30;3273
Bretagne;Données définitives;04/01/2020;00:00;3555
Bretagne;Données définitives;04/01/2020;00:30;3420
Bretagne;Données définitives;04/01/2020;01:00;3180
Bretagne;Données définitives;04/01/2020;01:30;3077
Bretagne;Données définitives;04/01/2020;02:00;3197
Bretagne;Données définitives;04/01/2020;02:30;3052
Bretagne;Données définitives;04/01/2020;03:00;2920
Bretagne;Données définitives;04/01/2020;03:30;2846
Bretagne;Données définitives;04/01/2020;04:00;2796
Bretagne;Données définitives;04/01/2020;04:30;2791
Bretagne;Données définitives;04/01/2020;05:00;2802
Bretagne;Données définitives;04/01/2020;05:30;2861
Bretagne;Données définitives;04/01/2020;06:00;2903
Bretagne;Données définitives;04/01/2020;06:30;3051
Bretagne;Données définitives;04/01/2020;07:00;3124
Bretagne;Données définitives;04/01/2020;07:30;3234
Bretagne;Données définitives;04/01/2020;08:00;3267
Bretagne;Données définitives;04/01/2020;08:30;3389
Bretagne;Données définitives;04/01/2020;09:00;3441
Bretagne;Données définitives;04/01/2020;09:30;3475
Bretagne;Données définitives;04/01/2020;10:00;3517
Bretagne;Données définitives;04/01/2020;10:30;3505
Bretagne;Données définitives;04/01/2020;11:00;3453
Bretagne;Données définitives;04/01/2020;11:30;3407
Bretagne;Données définitives;04/01/2020;12:00;3387
Bretagne;Données définitives;04/01/2020;12:30;3405
Bretagne;Données définitives;04/01/2020;13:00;3411
Bretagne;Données définitives;04/01/2020;13:30;3223
Bretagne;Données définitives;04/01/2020;14:00;3096
Bretagne;Données définitives;04/01/2020;14:30;3016
Bretagne;Données définitives;04/01/2020;15:00;2904
