Périmètre;Nature;Date;Heures;Consommation
Grand-Est;Données définitives;03/01/2017;03:00;6199
Grand-Est;Données définitives;03/01/2017;03:30;6156
Grand-Est;Données définitives;03/01/2017;04:00;6073
Grand-Est;Données définitives;03/01/2017;04:30;6054
Grand-Est;Données définitives;03/01/2017;05:00;6076
Grand-Est;Données définitives;03/01/2017;05:30;6246
Grand-Est;Données définitives;03/01/2017;06:00;6407
Grand-Est;Données définitives;03/01/2017;06:30;6803
Grand-Est;Données définitives;03/01/2017;07:00;7047
Grand-Est;Données définitives;03/01/2017;07:30;7256
Grand-Est;Données définitives;03/01/2017;08:00;7384
Grand-Est;Données définitives;03/01/2017;08:30;7327
Grand-Est;Données définitives;03/01/2017;09:00;7314
Grand-Est;Données définitives;03/01/2017;09:30;7396
Grand-Est;Données définitives;03/01/2017;10:00;7420
Grand-Est;Données définitives;03/01/2017;10:30;7480
Grand-Est;Données définitives;03/01/2017;11:00;7481
Grand-Est;Données définitives;03/01/2017;11:30;7524
Grand-Est;Données définitives;03/01/2017;12:00;7587
Grand-Est;Données définitives;03/01/2017;12:30;7565
Grand-Est;Données définitives;03/01/2017;13:00;7594
Grand-Est;Données définitives;03/01/2017;13:30;7528
Grand-Est;Données définitives;03/01/2017;14:00;7542
Grand-Est;Données définitives;03/01/2017;14:30;7394
Grand-Est;Données définitives;03/01/2017;15:00;7447
Grand-Est;Données définitives;03/01/2017;15:30;7315
Grand-Est;Données définitives;03/01/2017;16:00;7347
Grand-Est;Données définitives;03/01/2017;16:30;7322
Grand-Est;Données définitives;03/01/2017;17:00;7401
Grand-Est;Données définitives;03/01/2017;17:30;7667
Grand-Est;Données définitives;03/01/2017;18:00;7726
Grand-Est;Données définitives;03/01/2017;18:30;7799
Grand-Est;Données définitives;03/01/2017;19:00;7892
Grand-Est;Données définitives;03/01/2017;19:30;7683
Grand-Est;Données définitives;03/01/2017;20:00;7480
Grand-Est;Données définitives;03/01/2017;20:30;7293
Grand-Est;Données définitives;03/01/2017;21:00;7136
Grand-Est;Données définitives;03/01/2017;21:30;6937
Grand-Est;Données définitives;03/01/2017;22:00;6793
Grand-Est;Données définitives;03/01/2017;22:30;6815
Grand-Est;Données définitives;03/01/2017;23:00;6849
Grand-Est;Données définitives;03/01/2017;23:30;6780
Grand-Est;Données définitives;04/01/2017;00:00;6805
Grand-Est;Données définitives;04/01/2017;00:30;6656
Grand-Est;Données définitives;04/01/2017;01:00;6473
Grand-Est;Données définitives;04/01/2017;01:30;6635
Grand-Est;Données définitives;04/01/2017;02:00;6662
Grand-Est;Données définitives;04/01/2017;02:30;6608
Grand-Est;Données définitives;04/01/2017;03:00;6502
Grand-Est;Données définitives;04/01/2017;03:30;6399
Grand-Est;Données définitives;04/01/2017;04:00;6345
Grand-Est;Données définitives;04/01/2017;04:30;6305
Grand-Est;Données définitives;04/01/2017;05:00;6313
Grand-Est;Données définitives;04/01/2017;05:30;6494
Grand-Est;Données définitives;04/01/2017;06:00;6673
Grand-Est;Données définitives;04/01/2017;06:30;6988
Grand-Est;Données définitives;04/01/2017;07:00;7274
Grand-Est;Données définitives;04/01/2017;07:30;7440
Grand-Est;Données définitives;04/01/2017;08:00;7584
Grand-Est;Données définitives;04/01/2017;08:30;7515
Grand-Est;Données définitives;04/01/2017;09:00;7585
Grand-Est;Données définitives;04/01/2017;09:30;7635
Grand-Est;Données définitives;04/01/2017;10:00;7676
Grand-Est;Données définitives;04/01/2017;10:30;7710
Grand-Est;Données définitives;04/01/2017;11:00;7725
Grand-Est;Données définitives;04/01/2017;11:30;7826
Grand-Est;Données définitives;04/01/2017;12:00;7938
Grand-Est;Données définitives;04/01/2017;12:30;7788
Grand-Est;Données définitives;04/01/2017;13:00;7852
Grand-Est;Données définitives;04/01/2017;13:30;7791
Grand-Est;Données définitives;04/01/2017;14:00;7757
Grand-Est;Données définitives;04/01/2017;14:30;7661
Grand-Est;Données définitives;04/01/2017;15:00;7659
Grand-Est;Données définitives;04/01/2017;15:30;7559
Grand-Est;Données définitives;04/01/2017;16:00;7514
Grand-Est;Données définitives;04/01/2017;16:30;7465
Grand-Est;Données définitives;04/01/2017;17:00;7464
Grand-Est;Données définitives;04/01/2017;17:30;7705
Grand-Est;Données définitives;04/01/2017;18:00;7855
Grand-Est;Données définitives;04/01/2017;18:30;7847
Grand-Est;Données définitives;04/01/2017;19:00;7944
Grand-Est;Données définitives;04/01/2017;19:30;7641
Grand-Est;Données définitives;04/01/2017;20:00;7444
Grand-Est;Données définitives;04/01/2017;20:30;7282
Grand-Est;Données définitives;04/01/2017;21:00;7092
Grand-Est;Données définitives;04/01/2017;21:30;6983
Grand-Est;Données définitives;04/01/2017;22:00;6812
Grand-Est;Données définitives;04/01/2017;22:30;6809
Grand-Est;Données définitives;04/01/2017;23:00;6754
Grand-Est;Données définitives;04/01/2017;23:30;6839
Grand-Est;Données définitives;05/01/2017;00:00;6756
Grand-Est;Données définitives;05/01/2017;00:30;6700
Grand-Est;Données définitives;05/01/2017;01:00;6440
Grand-Est;Données définitives;05/01/2017;01:30;6562
Grand-Est;Données définitives;05/01/2017;02:00;6604
Grand-Est;Données définitives;05/01/2017;02:30;6637
Grand-Est;Données définitives;05/01/2017;03:00;6415
Grand-Est;Données définitives;05/01/2017;03:30;6333
Grand-Est;Données définitives;05/01/2017;04:00;6303
Grand-Est;Données définitives;05/01/2017;04:30;6264
Grand-Est;Données définitives;05/01/2017;05:00;6294
Grand-Est;Données définitives;05/01/2017;05:30;6484
Grand-Est;Données définitives;05/01/2017;06:00;6649
Grand-Est;Données définitives;05/01/2017;06:30;7008
Grand-Est;Données définitives;05/01/2017;07:00;7265
Grand-Est;Données définitives;05/01/2017;07:30;7512
Grand-Est;Données définitives;05/01/2017;08:00;7616
Grand-Est;Données définitives;05/01/2017;08:30;7508
Grand-Est;Données définitives;05/01/2017;09:00;7487
Grand-Est;Données définitives;05/01/2017;09:30;7478
Grand-Est;Données définitives;05/01/2017;10:00;7516
Grand-Est;Données définitives;05/01/2017;10:30;7556
Grand-Est;Données définitives;05/01/2017;11:00;7540
Grand-Est;Données définitives;05/01/2017;11:30;7607
Grand-Est;Données définitives;05/01/2017;12:00;7604
Grand-Est;Données définitives;05/01/2017;12:30;7456
Grand-Est;Données définitives;05/01/2017;13:00;7517
Grand-Est;Données définitives;05/01/2017;13:30;7363
Grand-Est;Données définitives;05/01/2017;14:00;7372
Grand-Est;Données définitives;05/01/2017;14:30;7233
Grand-Est;Données définitives;05/01/2017;15:00;7239
Grand-Est;Données définitives;05/01/2017;15:30;7161
Grand-Est;Données définitives;05/01/2017;16:00;7162
Grand-Est;Données définitives;05/01/2017;16:30;7224
Grand-Est;Données définitives;05/01/2017;17:00;7264
Grand-Est;Données définitives;05/01/2017;17:30;7574
Grand-Est;Données définitives;05/01/2017;18:00;7793
Grand-Est;Données définitives;05/01/2017;18:30;7888
Grand-Est;Données définitives;05/01/2017;19:00;8044
Grand-Est;Données définitives;05/01/2017;19:30;7836
Grand-Est;Données définitives;05/01/2017;20:00;7685
Grand-Est;Données définitives;05/01/2017;20:30;7478
Grand-Est;Données définitives;05/01/2017;21:00;7330
Grand-Est;Données définitives;05/01/2017;21:30;7089
Grand-Est;Données définitives;05/01/2017;22:00;6971
Grand-Est;Données définitives;05/01/2017;22:30;7054
Grand-Est;Données définitives;05/01/2017;23:00;7055
Grand-Est;Données définitives;05/01/2017;23:30;7042
Grand-Est;Données définitives;06/01/2017;00:00;7014
Grand-Est;Données définitives;06/01/2017;00:30;6917
Grand-Est;Données définitives;06/01/2017;01:00;6692
Grand-Est;Données définitives;06/01/2017;01:30;6924
Grand-Est;Données définitives;06/01/2017;02:00;7041
Grand-Est;Données définitives;06/01/2017;02:30;6942
Grand-Est;Données définitives;06/01/2017;03:00;6813
Grand-Est;Données définitives;06/01/2017;03:30;6752
Grand-Est;Données définitives;06/01/2017;04:00;6677
Grand-Est;Données définitives;06/01/2017;04:30;6707
Grand-Est;Données définitives;06/01/2017;05:00;6753
Grand-Est;Données définitives;06/01/2017;05:30;6965
Grand-Est;Données définitives;06/01/2017;06:00;7158
Grand-Est;Données définitives;06/01/2017;06:30;7515
Grand-Est;Données définitives;06/01/2017;07:00;7784
Grand-Est;Données définitives;06/01/2017;07:30;7896
Grand-Est;Données définitives;06/01/2017;08:00;8075
Grand-Est;Données définitives;06/01/2017;08:30;7996
Grand-Est;Données définitives;06/01/2017;09:00;7980
Grand-Est;Données définitives;06/01/2017;09:30;8009
Grand-Est;Données définitives;06/01/2017;10:00;8035
Grand-Est;Données définitives;06/01/2017;10:30;7994
Grand-Est;Données définitives;06/01/2017;11:00;7890
Grand-Est;Données définitives;06/01/2017;11:30;7865
Grand-Est;Données définitives;06/01/2017;12:00;7930
Grand-Est;Données définitives;06/01/2017;12:30;7792
Grand-Est;Données définitives;06/01/2017;13:00;7804
Grand-Est;Données définitives;06/01/2017;13:30;7606
Grand-Est;Données définitives;06/01/2017;14:00;7573
Grand-Est;Données définitives;06/01/2017;14:30;7488
Grand-Est;Données définitives;06/01/2017;15:00;7336
Grand-Est;Données définitives;06/01/2017;15:30;7245
Grand-Est;Données définitives;06/01/2017;16:00;7313
Grand-Est;Données définitives;06/01/2017;16:30;7316
Grand-Est;Données définitives;06/01/2017;17:00;7423
Grand-Est;Données définitives;06/01/2017;17:30;7831
Grand-Est;Données définitives;06/01/2017;18:00;7966
Grand-Est;Données définitives;06/01/2017;18:30;8016
Grand-Est;Données définitives;06/01/2017;19:00;8112
Grand-Est;Données définitives;06/01/2017;19:30;7941
Grand-Est;Données définitives;06/01/2017;20:00;7811
Grand-Est;Données définitives;06/01/2017;20:30;7588
Grand-Est;Données définitives;06/01/2017;21:00;7480
Grand-Est;Données définitives;06/01/2017;21:30;7340
Grand-Est;Données définitives;06/01/2017;22:00;7221
Grand-Est;Données définitives;06/01/2017;22:30;7253
Grand-Est;Données définitives;06/01/2017;23:00;7282
Grand-Est;Données définitives;06/01/2017;23:30;7180
Grand-Est;Données définitives;07/01/2017;00:00;7209
Grand-Est;Données définitives;07/01/2017;00:30;7157
Grand-Est;Données définitives;07/01/2017;01:00;7022
Grand-Est;Données définitives;07/01/2017;01:30;7206
Grand-Est;Données définitives;07/01/2017;02:00;7248
Grand-Est;Données définitives;07/01/2017;02:30;7174
Grand-Est;Données définitives;07/01/2017;03:00;6969
Grand-Est;Données définitives;07/01/2017;03:30;6983
Grand-Est;Données définitives;07/01/2017;04:00;6871
Grand-Est;Données définitives;07/01/2017;04:30;6756
Grand-Est;Données définitives;07/01/2017;05:00;6759
Grand-Est;Données définitives;07/01/2017;05:30;6828
Grand-Est;Données définitives;07/01/2017;06:00;6790
Grand-Est;Données définitives;07/01/2017;06:30;6846
Grand-Est;Données définitives;07/01/2017;07:00;7021
Grand-Est;Données définitives;07/01/2017;07:30;7092
Grand-Est;Données définitives;07/01/2017;08:00;7287
Grand-Est;Données définitives;07/01/2017;08:30;7282
Grand-Est;Données définitives;07/01/2017;09:00;7381
Grand-Est;Données définitives;07/01/2017;09:30;7474
Grand-Est;Données définitives;07/01/2017;10:00;7462
Grand-Est;Données définitives;07/01/2017;10:30;7528
Grand-Est;Données définitives;07/01/2017;11:00;7601
Grand-Est;Données définitives;07/01/2017;11:30;7641
Grand-Est;Données définitives;07/01/2017;12:00;7693
Grand-Est;Données définitives;07/01/2017;12:30;7715
Grand-Est;Données définitives;07/01/2017;13:00;7816
Grand-Est;Données définitives;07/01/2017;13:30;7576
Grand-Est;Données définitives;07/01/2017;14:00;7471
Grand-Est;Données définitives;07/01/2017;14:30;7402
Grand-Est;Données définitives;07/01/2017;15:00;7292
Grand-Est;Données définitives;07/01/2017;15:30;7221
Grand-Est;Données définitives;07/01/2017;16:00;7147
Grand-Est;Données définitives;07/01/2017;16:30;7107
Grand-Est;Données définitives;07/01/2017;17:00;7181
Grand-Est;Données définitives;07/01/2017;17:30;7361
Grand-Est;Données définitives;07/01/2017;18:00;7524
Grand-Est;Données définitives;07/01/2017;18:30;7596
Grand-Est;Données définitives;07/01/2017;19:00;7703
Grand-Est;Données définitives;07/01/2017;19:30;7522
Grand-Est;Données définitives;07/01/2017;20:00;7370
Grand-Est;Données définitives;07/01/2017;20:30;7236
Grand-Est;Données définitives;07/01/2017;21:00;7145
Grand-Est;Données définitives;07/01/2017;21:30;6975
Grand-Est;Données définitives;07/01/2017;22:00;6913
Grand-Est;Données définitives;07/01/2017;22:30;6978
Grand-Est;Données définitives;07/01/2017;23:00;6906
Grand-Est;Données définitives;07/01/2017;23:30;6881
Grand-Est;Données définitives;08/01/2017;00:00;6918
Grand-Est;Données définitives;08/01/2017;00:30;6794
Grand-Est;Données définitives;08/01/2017;01:00;6543
Grand-Est;Données définitives;08/01/2017;01:30;6640
Grand-Est;Données définitives;08/01/2017;02:00;6695
Grand-Est;Données définitives;08/01/2017;02:30;6656
Grand-Est;Données définitives;08/01/2017;03:00;6485
Grand-Est;Données définitives;08/01/2017;03:30;6320
Grand-Est;Données définitives;08/01/2017;04:00;6212
Grand-Est;Données définitives;08/01/2017;04:30;6138
Grand-Est;Données définitives;08/01/2017;05:00;6012
Grand-Est;Données définitives;08/01/2017;05:30;6081
Grand-Est;Données définitives;08/01/2017;06:00;6103
Grand-Est;Données définitives;08/01/2017;06:30;6124
Grand-Est;Données définitives;08/01/2017;07:00;6173
Grand-Est;Données définitives;08/01/2017;07:30;6167
Grand-Est;Données définitives;08/01/2017;08:00;6315
Grand-Est;Données définitives;08/01/2017;08:30;6233
Grand-Est;Données définitives;08/01/2017;09:00;6341
Grand-Est;Données définitives;08/01/2017;09:30;6469
Grand-Est;Données définitives;08/01/2017;10:00;6657
Grand-Est;Données définitives;08/01/2017;10:30;6618
Grand-Est;Données définitives;08/01/2017;11:00;6810
Grand-Est;Données définitives;08/01/2017;11:30;6820
Grand-Est;Données définitives;08/01/2017;12:00;6869
Grand-Est;Données définitives;08/01/2017;12:30;6995
Grand-Est;Données définitives;08/01/2017;13:00;7055
Grand-Est;Données définitives;08/01/2017;13:30;6812
Grand-Est;Données définitives;08/01/2017;14:00;6678
Grand-Est;Données définitives;08/01/2017;14:30;6497
Grand-Est;Données définitives;08/01/2017;15:00;6505
Grand-Est;Données définitives;08/01/2017;15:30;6324
Grand-Est;Données définitives;08/01/2017;16:00;6349
Grand-Est;Données définitives;08/01/2017;16:30;6357
Grand-Est;Données définitives;08/01/2017;17:00;6268
Grand-Est;Données définitives;08/01/2017;17:30;6583
Grand-Est;Données définitives;08/01/2017;18:00;6749
Grand-Est;Données définitives;08/01/2017;18:30;6845
Grand-Est;Données définitives;08/01/2017;19:00;7031
Grand-Est;Données définitives;08/01/2017;19:30;6917
Grand-Est;Données définitives;08/01/2017;20:00;6820
Grand-Est;Données définitives;08/01/2017;20:30;6778
Grand-Est;Données définitives;08/01/2017;21:00;6701
Grand-Est;Données définitives;08/01/2017;21:30;6615
Grand-Est;Données définitives;08/01/2017;22:00;6435
Grand-Est;Données définitives;08/01/2017;22:30;6479
Grand-Est;Données définitives;08/01/2017;23:00;6451
Grand-Est;Données définitives;08/01/2017;23:30;6489
Grand-Est;Données définitives;09/01/2017;00:00;6421
Grand-Est;Données définitives;09/01/2017;00:30;6314
Grand-Est;Données définitives;09/01/2017;01:00;6164
