Périmètre;Nature;Date;Heures;Consommation
Hauts-de-France;Données définitives;01/01/2018;00:00;6602
Hauts-de-France;Données définitives;01/01/2018;00:30;6340
Hauts-de-France;Données définitives;01/01/2018;01:00;6219
Hauts-de-France;Données définitives;01/01/2018;01:30;6269
Hauts-de-France;Données définitives;01/01/2018;02:00;6093
Hauts-de-France;Données définitives;01/01/2018;02:30;6010
Hauts-de-France;Données définitives;01/01/2018;03:00;5854
Hauts-de-France;Données définitives;01/01/2018;03:30;5739
Hauts-de-France;Données définitives;01/01/2018;04:00;5600
Hauts-de-France;Données définitives;01/01/2018;04:30;5519
Hauts-de-France;Données définitives;01/01/2018;05:00;5438
Hauts-de-France;Données définitives;01/01/2018;05:30;5435
Hauts-de-France;Données définitives;01/01/2018;06:00;5472
Hauts-de-France;Données définitives;01/01/2018;06:30;5493
Hauts-de-France;Données définitives;01/01/2018;07:00;5466
Hauts-de-France;Données définitives;01/01/2018;07:30;5522
Hauts-de-France;Données définitives;01/01/2018;08:00;5543
Hauts-de-France;Données définitives;01/01/2018;08:30;5580
Hauts-de-France;Données définitives;01/01/2018;09:00;5467
Hauts-de-France;Données définitives;01/01/2018;09:30;5553
Hauts-de-France;Données définitives;01/01/2018;10:00;5612
Hauts-de-France;Données définitives;01/01/2018;10:30;5752
Hauts-de-France;Données définitives;01/01/2018;11:00;5839
Hauts-de-France;Données définitives;01/01/2018;11:30;5947
Hauts-de-France;Données définitives;01/01/2018;12:00;6094
Hauts-de-France;Données définitives;01/01/2018;12:30;6171
Hauts-de-France;Données définitives;01/01/2018;13:00;6403
Hauts-de-France;Données définitives;01/01/2018;13:30;6242
Hauts-de-France;Données définitives;01/01/2018;14:00;5996
Hauts-de-France;Données définitives;01/01/2018;14:30;5900
Hauts-de-France;Données définitives;01/01/2018;15:00;5756
Hauts-de-France;Données définitives;01/01/2018;15:30;5731
Hauts-de-France;Données définitives;01/01/2018;16:00;5701
Hauts-de-France;Données définitives;01/01/2018;16:30;5806
Hauts-de-France;Données définitives;01/01/2018;17:00;5969
Hauts-de-France;Données définitives;01/01/2018;17:30;6298
Hauts-de-France;Données définitives;01/01/2018;18:00;6401
Hauts-de-France;Données définitives;01/01/2018;18:30;6503
Hauts-de-France;Données définitives;01/01/2018;19:00;6612
Hauts-de-France;Données définitives;01/01/2018;19:30;6678
Hauts-de-France;Données définitives;01/01/2018;20:00;6612
Hauts-de-France;Données définitives;01/01/2018;20:30;6555
Hauts-de-France;Données définitives;01/01/2018;21:00;6486
Hauts-de-France;Données définitives;01/01/2018;21:30;6357
Hauts-de-France;Données définitives;01/01/2018;22:00;6381
Hauts-de-France;Données définitives;01/01/2018;22:30;6281
Hauts-de-France;Données définitives;01/01/2018;23:00;6296
Hauts-de-France;Données définitives;01/01/2018;23:30;6322
Hauts-de-France;Données définitives;02/01/2018;00:00;6545
Hauts-de-France;Données définitives;02/01/2018;00:30;6485
Hauts-de-France;Données définitives;02/01/2018;01:00;6312
Hauts-de-France;Données définitives;02/01/2018;01:30;6351
Hauts-de-France;Données définitives;02/01/2018;02:00;6158
Hauts-de-France;Données définitives;02/01/2018;02:30;6048
Hauts-de-France;Données définitives;02/01/2018;03:00;5832
Hauts-de-France;Données définitives;02/01/2018;03:30;5683
Hauts-de-France;Données définitives;02/01/2018;04:00;5604
Hauts-de-France;Données définitives;02/01/2018;04:30;5580
Hauts-de-France;Données définitives;02/01/2018;05:00;5644
Hauts-de-France;Données définitives;02/01/2018;05:30;5805
Hauts-de-France;Données définitives;02/01/2018;06:00;6055
Hauts-de-France;Données définitives;02/01/2018;06:30;6280
Hauts-de-France;Données définitives;02/01/2018;07:00;6453
Hauts-de-France;Données définitives;02/01/2018;07:30;6618
Hauts-de-France;Données définitives;02/01/2018;08:00;6827
Hauts-de-France;Données définitives;02/01/2018;08:30;7014
Hauts-de-France;Données définitives;02/01/2018;09:00;6972
Hauts-de-France;Données définitives;02/01/2018;09:30;7026
Hauts-de-France;Données définitives;02/01/2018;10:00;7201
Hauts-de-France;Données définitives;02/01/2018;10:30;7247
Hauts-de-France;Données définitives;02/01/2018;11:00;7356
Hauts-de-France;Données définitives;02/01/2018;11:30;7438
Hauts-de-France;Données définitives;02/01/2018;12:00;7486
Hauts-de-France;Données définitives;02/01/2018;12:30;7577
Hauts-de-France;Données définitives;02/01/2018;13:00;7686
Hauts-de-France;Données définitives;02/01/2018;13:30;7665
Hauts-de-France;Données définitives;02/01/2018;14:00;7540
Hauts-de-France;Données définitives;02/01/2018;14:30;7521
Hauts-de-France;Données définitives;02/01/2018;15:00;7369
Hauts-de-France;Données définitives;02/01/2018;15:30;7364
Hauts-de-France;Données définitives;02/01/2018;16:00;7388
Hauts-de-France;Données définitives;02/01/2018;16:30;7444
Hauts-de-France;Données définitives;02/01/2018;17:00;7547
Hauts-de-France;Données définitives;02/01/2018;17:30;7757
Hauts-de-France;Données définitives;02/01/2018;18:00;7770
Hauts-de-France;Données définitives;02/01/2018;18:30;7858
Hauts-de-France;Données définitives;02/01/2018;19:00;7944
Hauts-de-France;Données définitives;02/01/2018;19:30;7845
Hauts-de-France;Données définitives;02/01/2018;20:00;7683
Hauts-de-France;Données définitives;02/01/2018;20:30;7490
Hauts-de-France;Données définitives;02/01/2018;21:00;7276
Hauts-de-France;Données définitives;02/01/2018;21:30;7092
Hauts-de-France;Données définitives;02/01/2018;22:00;7022
Hauts-de-France;Données définitives;02/01/2018;22:30;6839
Hauts-de-France;Données définitives;02/01/2018;23:00;6843
Hauts-de-France;Données définitives;02/01/2018;23:30;6834
Hauts-de-France;Données définitives;03/01/2018;00:00;7079
Hauts-de-France;Données définitives;03/01/2018;00:30;6992
Hauts-de-France;Données définitives;03/01/2018;01:00;6751
Hauts-de-France;Données définitives;03/01/2018;01:30;6745
Hauts-de-France;Données définitives;03/01/2018;02:00;6541
Hauts-de-France;Données définitives;03/01/2018;02:30;6384
Hauts-de-France;Données définitives;03/01/2018;03:00;6226
Hauts-de-France;Données définitives;03/01/2018;03:30;6019
Hauts-de-France;Données définitives;03/01/2018;04:00;5865
Hauts-de-France;Données définitives;03/01/2018;04:30;5874
Hauts-de-France;Données définitives;03/01/2018;05:00;5838
Hauts-de-France;Données définitives;03/01/2018;05:30;6010
Hauts-de-France;Données définitives;03/01/2018;06:00;6203
Hauts-de-France;Données définitives;03/01/2018;06:30;6580
Hauts-de-France;Données définitives;03/01/2018;07:00;6752
Hauts-de-France;Données définitives;03/01/2018;07:30;7070
Hauts-de-France;Données définitives;03/01/2018;08:00;7195
Hauts-de-France;Données définitives;03/01/2018;08:30;7449
Hauts-de-France;Données définitives;03/01/2018;09:00;7464
Hauts-de-France;Données définitives;03/01/2018;09:30;7523
Hauts-de-France;Données définitives;03/01/2018;10:00;7614
Hauts-de-France;Données définitives;03/01/2018;10:30;7603
Hauts-de-France;Données définitives;03/01/2018;11:00;7650
Hauts-de-France;Données définitives;03/01/2018;11:30;7683
Hauts-de-France;Données définitives;03/01/2018;12:00;7844
Hauts-de-France;Données définitives;03/01/2018;12:30;7817
Hauts-de-France;Données définitives;03/01/2018;13:00;7916
Hauts-de-France;Données définitives;03/01/2018;13:30;7850
Hauts-de-France;Données définitives;03/01/2018;14:00;7752
Hauts-de-France;Données définitives;03/01/2018;14:30;7670
Hauts-de-France;Données définitives;03/01/2018;15:00;7658
Hauts-de-France;Données définitives;03/01/2018;15:30;7515
Hauts-de-France;Données définitives;03/01/2018;16:00;7564
Hauts-de-France;Données définitives;03/01/2018;16:30;7518
Hauts-de-France;Données définitives;03/01/2018;17:00;7625
Hauts-de-France;Données définitives;03/01/2018;17:30;8001
Hauts-de-France;Données définitives;03/01/2018;18:00;7984
Hauts-de-France;Données définitives;03/01/2018;18:30;8124
Hauts-de-France;Données définitives;03/01/2018;19:00;8151
Hauts-de-France;Données définitives;03/01/2018;19:30;8145
Hauts-de-France;Données définitives;03/01/2018;20:00;7910
Hauts-de-France;Données définitives;03/01/2018;20:30;7665
Hauts-de-France;Données définitives;03/01/2018;21:00;7452
Hauts-de-France;Données définitives;03/01/2018;21:30;7251
Hauts-de-France;Données définitives;03/01/2018;22:00;7227
Hauts-de-France;Données définitives;03/01/2018;22:30;7021
Hauts-de-France;Données définitives;03/01/2018;23:00;7085
Hauts-de-France;Données définitives;03/01/2018;23:30;7100
Hauts-de-France;Données définitives;04/01/2018;00:00;7211
Hauts-de-France;Données définitives;04/01/2018;00:30;7133
Hauts-de-France;Données définitives;04/01/2018;01:00;6930
Hauts-de-France;Données définitives;04/01/2018;01:30;6897
Hauts-de-France;Données définitives;04/01/2018;02:00;6733
Hauts-de-France;Données définitives;04/01/2018;02:30;6618
Hauts-de-France;Données définitives;04/01/2018;03:00;6351
Hauts-de-France;Données définitives;04/01/2018;03:30;6231
Hauts-de-France;Données définitives;04/01/2018;04:00;6153
Hauts-de-France;Données définitives;04/01/2018;04:30;6134
Hauts-de-France;Données définitives;04/01/2018;05:00;6154
Hauts-de-France;Données définitives;04/01/2018;05:30;6401
Hauts-de-France;Données définitives;04/01/2018;06:00;6593
Hauts-de-France;Données définitives;04/01/2018;06:30;6840
Hauts-de-France;Données définitives;04/01/2018;07:00;7134
Hauts-de-France;Données définitives;04/01/2018;07:30;7250
Hauts-de-France;Données définitives;04/01/2018;08:00;7491
Hauts-de-France;Données définitives;04/01/2018;08:30;7557
Hauts-de-France;Données définitives;04/01/2018;09:00;7551
Hauts-de-France;Données définitives;04/01/2018;09:30;7600
Hauts-de-France;Données définitives;04/01/2018;10:00;7643
Hauts-de-France;Données définitives;04/01/2018;10:30;7667
Hauts-de-France;Données définitives;04/01/2018;11:00;7788
Hauts-de-France;Données définitives;04/01/2018;11:30;7821
Hauts-de-France;Données définitives;04/01/2018;12:00;7925
Hauts-de-France;Données définitives;04/01/2018;12:30;7958
Hauts-de-France;Données définitives;04/01/2018;13:00;8010
Hauts-de-France;Données définitives;04/01/2018;13:30;7955
Hauts-de-France;Données définitives;04/01/2018;14:00;7751
Hauts-de-France;Données définitives;04/01/2018;14:30;7798
Hauts-de-France;Données définitives;04/01/2018;15:00;7688
Hauts-de-France;Données définitives;04/01/2018;15:30;7621
Hauts-de-France;Données définitives;04/01/2018;16:00;7614
Hauts-de-France;Données définitives;04/01/2018;16:30;7628
Hauts-de-France;Données définitives;04/01/2018;17:00;7688
Hauts-de-France;Données définitives;04/01/2018;17:30;7924
Hauts-de-France;Données définitives;04/01/2018;18:00;7951
Hauts-de-France;Données définitives;04/01/2018;18:30;8082
Hauts-de-France;Données définitives;04/01/2018;19:00;8165
Hauts-de-France;Données définitives;04/01/2018;19:30;8156
Hauts-de-France;Données définitives;04/01/2018;20:00;7984
Hauts-de-France;Données définitives;04/01/2018;20:30;7683
Hauts-de-France;Données définitives;04/01/2018;21:00;7521
Hauts-de-France;Données définitives;04/01/2018;21:30;7209
Hauts-de-France;Données définitives;04/01/2018;22:00;7167
Hauts-de-France;Données définitives;04/01/2018;22:30;6906
Hauts-de-France;Données définitives;04/01/2018;23:00;6852
Hauts-de-France;Données définitives;04/01/2018;23:30;6857
Hauts-de-France;Données définitives;05/01/2018;00:00;7156
Hauts-de-France;Données définitives;05/01/2018;00:30;7074
Hauts-de-France;Données définitives;05/01/2018;01:00;6826
Hauts-de-France;Données définitives;05/01/2018;01:30;6922
Hauts-de-France;Données définitives;05/01/2018;02:00;6735
Hauts-de-France;Données définitives;05/01/2018;02:30;6659
Hauts-de-France;Données définitives;05/01/2018;03:00;6389
Hauts-de-France;Données définitives;05/01/2018;03:30;6274
Hauts-de-France;Données définitives;05/01/2018;04:00;6265
Hauts-de-France;Données définitives;05/01/2018;04:30;6178
Hauts-de-France;Données définitives;05/01/2018;05:00;6169
Hauts-de-France;Données définitives;05/01/2018;05:30;6329
Hauts-de-France;Données définitives;05/01/2018;06:00;6525
Hauts-de-France;Données définitives;05/01/2018;06:30;6816
Hauts-de-France;Données définitives;05/01/2018;07:00;7030
Hauts-de-France;Données définitives;05/01/2018;07:30;7120
Hauts-de-France;Données définitives;05/01/2018;08:00;7335
Hauts-de-France;Données définitives;05/01/2018;08:30;7405
Hauts-de-France;Données définitives;05/01/2018;09:00;7427
Hauts-de-France;Données définitives;05/01/2018;09:30;7395
Hauts-de-France;Données définitives;05/01/2018;10:00;7464
Hauts-de-France;Données définitives;05/01/2018;10:30;7457
Hauts-de-France;Données définitives;05/01/2018;11:00;7645
Hauts-de-France;Données définitives;05/01/2018;11:30;7710
Hauts-de-France;Données définitives;05/01/2018;12:00;7716
Hauts-de-France;Données définitives;05/01/2018;12:30;7676
Hauts-de-France;Données définitives;05/01/2018;13:00;7804
Hauts-de-France;Données définitives;05/01/2018;13:30;7799
Hauts-de-France;Données définitives;05/01/2018;14:00;7580
Hauts-de-France;Données définitives;05/01/2018;14:30;7559
Hauts-de-France;Données définitives;05/01/2018;15:00;7515
Hauts-de-France;Données définitives;05/01/2018;15:30;7382
Hauts-de-France;Données définitives;05/01/2018;16:00;7416
Hauts-de-France;Données définitives;05/01/2018;16:30;7394
Hauts-de-France;Données définitives;05/01/2018;17:00;7479
Hauts-de-France;Données définitives;05/01/2018;17:30;7720
