Date;Heures;Consommation;Tmin;Tmax;Tmoy;;
01/01/2016;00:00;5969;1.72;7.72;4.72;;
01/01/2016;00:30;5970;1.72;7.72;4.72;;
01/01/2016;01:00;5755;1.72;7.72;4.72;;
01/01/2016;01:30;5793;1.72;7.72;4.72;;
01/01/2016;02:00;5695;1.72;7.72;4.72;;
01/01/2016;02:30;5539;1.72;7.72;4.72;;
01/01/2016;03:00;5322;1.72;7.72;4.72;;
01/01/2016;03:30;5153;1.72;7.72;4.72;;
01/01/2016;04:00;5031;1.72;7.72;4.72;;
01/01/2016;04:30;4976;1.72;7.72;4.72;;
01/01/2016;05:00;4903;1.72;7.72;4.72;;
01/01/2016;05:30;4880;1.72;7.72;4.72;;
01/01/2016;06:00;4899;1.72;7.72;4.72;;
01/01/2016;06:30;4937;1.72;7.72;4.72;;
01/01/2016;07:00;4949;1.72;7.72;4.72;;
01/01/2016;07:30;4997;1.72;7.72;4.72;;
01/01/2016;08:00;5131;1.72;7.72;4.72;;
01/01/2016;08:30;5109;1.72;7.72;4.72;;
01/01/2016;09:00;5035;1.72;7.72;4.72;;
01/01/2016;09:30;5113;1.72;7.72;4.72;;
01/01/2016;10:00;5163;1.72;7.72;4.72;;
01/01/2016;10:30;5266;1.72;7.72;4.72;;
01/01/2016;11:00;5384;1.72;7.72;4.72;;
01/01/2016;11:30;5468;1.72;7.72;4.72;;
01/01/2016;12:00;5579;1.72;7.72;4.72;;
01/01/2016;12:30;5629;1.72;7.72;4.72;;
01/01/2016;13:00;5891;1.72;7.72;4.72;;
01/01/2016;13:30;5801;1.72;7.72;4.72;;
01/01/2016;14:00;5643;1.72;7.72;4.72;;
01/01/2016;14:30;5518;1.72;7.72;4.72;;
01/01/2016;15:00;5372;1.72;7.72;4.72;;
01/01/2016;15:30;5327;1.72;7.72;4.72;;
01/01/2016;16:00;5354;1.72;7.72;4.72;;
01/01/2016;16:30;5363;1.72;7.72;4.72;;
01/01/2016;17:00;5367;1.72;7.72;4.72;;
01/01/2016;17:30;5683;1.72;7.72;4.72;;
01/01/2016;18:00;5800;1.72;7.72;4.72;;
01/01/2016;18:30;5968;1.72;7.72;4.72;;
01/01/2016;19:00;6010;1.72;7.72;4.72;;
01/01/2016;19:30;6065;1.72;7.72;4.72;;
01/01/2016;20:00;6017;1.72;7.72;4.72;;
01/01/2016;20:30;6000;1.72;7.72;4.72;;
01/01/2016;21:00;5856;1.72;7.72;4.72;;
01/01/2016;21:30;5762;1.72;7.72;4.72;;
01/01/2016;22:00;5746;1.72;7.72;4.72;;
01/01/2016;22:30;5629;1.72;7.72;4.72;;
01/01/2016;23:00;5632;1.72;7.72;4.72;;
01/01/2016;23:30;5642;1.72;7.72;4.72;;
02/01/2016;00:00;5941;6.26;10.76;8.51;;
02/01/2016;00:30;5856;6.26;10.76;8.51;;
02/01/2016;01:00;5598;6.26;10.76;8.51;;
02/01/2016;01:30;5604;6.26;10.76;8.51;;
02/01/2016;02:00;5473;6.26;10.76;8.51;;
02/01/2016;02:30;5325;6.26;10.76;8.51;;
02/01/2016;03:00;5079;6.26;10.76;8.51;;
02/01/2016;03:30;5044;6.26;10.76;8.51;;
02/01/2016;04:00;4892;6.26;10.76;8.51;;
02/01/2016;04:30;4816;6.26;10.76;8.51;;
02/01/2016;05:00;4813;6.26;10.76;8.51;;
02/01/2016;05:30;4881;6.26;10.76;8.51;;
02/01/2016;06:00;4981;6.26;10.76;8.51;;
02/01/2016;06:30;5138;6.26;10.76;8.51;;
02/01/2016;07:00;5232;6.26;10.76;8.51;;
02/01/2016;07:30;5363;6.26;10.76;8.51;;
02/01/2016;08:00;5512;6.26;10.76;8.51;;
02/01/2016;08:30;5655;6.26;10.76;8.51;;
02/01/2016;09:00;5652;6.26;10.76;8.51;;
02/01/2016;09:30;5807;6.26;10.76;8.51;;
02/01/2016;10:00;5809;6.26;10.76;8.51;;
02/01/2016;10:30;5917;6.26;10.76;8.51;;
02/01/2016;11:00;5941;6.26;10.76;8.51;;
02/01/2016;11:30;6011;6.26;10.76;8.51;;
02/01/2016;12:00;6052;6.26;10.76;8.51;;
02/01/2016;12:30;6178;6.26;10.76;8.51;;
02/01/2016;13:00;6398;6.26;10.76;8.51;;
02/01/2016;13:30;6260;6.26;10.76;8.51;;
02/01/2016;14:00;6089;6.26;10.76;8.51;;
02/01/2016;14:30;6095;6.26;10.76;8.51;;
02/01/2016;15:00;5920;6.26;10.76;8.51;;
02/01/2016;15:30;5897;6.26;10.76;8.51;;
02/01/2016;16:00;5820;6.26;10.76;8.51;;
02/01/2016;16:30;5833;6.26;10.76;8.51;;
02/01/2016;17:00;5966;6.26;10.76;8.51;;
02/01/2016;17:30;6245;6.26;10.76;8.51;;
02/01/2016;18:00;6366;6.26;10.76;8.51;;
02/01/2016;18:30;6462;6.26;10.76;8.51;;
02/01/2016;19:00;6530;6.26;10.76;8.51;;
02/01/2016;19:30;6532;6.26;10.76;8.51;;
02/01/2016;20:00;6461;6.26;10.76;8.51;;
02/01/2016;20:30;6310;6.26;10.76;8.51;;
02/01/2016;21:00;6137;6.26;10.76;8.51;;
02/01/2016;21:30;5915;6.26;10.76;8.51;;
02/01/2016;22:00;5918;6.26;10.76;8.51;;
02/01/2016;22:30;5858;6.26;10.76;8.51;;
02/01/2016;23:00;5864;6.26;10.76;8.51;;
02/01/2016;23:30;5883;6.26;10.76;8.51;;
03/01/2016;00:00;6154;5.44;7.96;6.7;;
03/01/2016;00:30;6071;5.44;7.96;6.7;;
03/01/2016;01:00;5886;5.44;7.96;6.7;;
03/01/2016;01:30;5887;5.44;7.96;6.7;;
03/01/2016;02:00;5655;5.44;7.96;6.7;;
03/01/2016;02:30;5414;5.44;7.96;6.7;;
03/01/2016;03:00;5359;5.44;7.96;6.7;;
03/01/2016;03:30;5112;5.44;7.96;6.7;;
03/01/2016;04:00;5022;5.44;7.96;6.7;;
03/01/2016;04:30;4940;5.44;7.96;6.7;;
03/01/2016;05:00;4869;5.44;7.96;6.7;;
03/01/2016;05:30;4956;5.44;7.96;6.7;;
03/01/2016;06:00;4987;5.44;7.96;6.7;;
03/01/2016;06:30;5025;5.44;7.96;6.7;;
03/01/2016;07:00;5089;5.44;7.96;6.7;;
03/01/2016;07:30;5111;5.44;7.96;6.7;;
03/01/2016;08:00;5256;5.44;7.96;6.7;;
03/01/2016;08:30;5458;5.44;7.96;6.7;;
03/01/2016;09:00;5452;5.44;7.96;6.7;;
03/01/2016;09:30;5501;5.44;7.96;6.7;;
03/01/2016;10:00;5683;5.44;7.96;6.7;;
03/01/2016;10:30;5852;5.44;7.96;6.7;;
03/01/2016;11:00;5939;5.44;7.96;6.7;;
03/01/2016;11:30;6159;5.44;7.96;6.7;;
03/01/2016;12:00;6217;5.44;7.96;6.7;;
03/01/2016;12:30;6354;5.44;7.96;6.7;;
03/01/2016;13:00;6544;5.44;7.96;6.7;;
03/01/2016;13:30;6497;5.44;7.96;6.7;;
03/01/2016;14:00;6217;5.44;7.96;6.7;;
03/01/2016;14:30;6126;5.44;7.96;6.7;;
03/01/2016;15:00;5988;5.44;7.96;6.7;;
03/01/2016;15:30;5983;5.44;7.96;6.7;;
03/01/2016;16:00;5897;5.44;7.96;6.7;;
03/01/2016;16:30;6059;5.44;7.96;6.7;;
03/01/2016;17:00;6036;5.44;7.96;6.7;;
03/01/2016;17:30;6369;5.44;7.96;6.7;;
03/01/2016;18:00;6445;5.44;7.96;6.7;;
03/01/2016;18:30;6588;5.44;7.96;6.7;;
03/01/2016;19:00;6653;5.44;7.96;6.7;;
03/01/2016;19:30;6640;5.44;7.96;6.7;;
03/01/2016;20:00;6586;5.44;7.96;6.7;;
03/01/2016;20:30;6455;5.44;7.96;6.7;;
03/01/2016;21:00;6283;5.44;7.96;6.7;;
03/01/2016;21:30;6051;5.44;7.96;6.7;;
03/01/2016;22:00;6016;5.44;7.96;6.7;;
03/01/2016;22:30;5885;5.44;7.96;6.7;;
03/01/2016;23:00;5827;5.44;7.96;6.7;;
03/01/2016;23:30;5862;5.44;7.96;6.7;;
04/01/2016;00:00;6050;5.8;9.6;7.7;;
04/01/2016;00:30;6023;5.8;9.6;7.7;;
04/01/2016;01:00;5781;5.8;9.6;7.7;;
04/01/2016;01:30;5912;5.8;9.6;7.7;;
04/01/2016;02:00;5713;5.8;9.6;7.7;;
04/01/2016;02:30;5614;5.8;9.6;7.7;;
04/01/2016;03:00;5427;5.8;9.6;7.7;;
04/01/2016;03:30;5342;5.8;9.6;7.7;;
04/01/2016;04:00;5226;5.8;9.6;7.7;;
04/01/2016;04:30;5256;5.8;9.6;7.7;;
04/01/2016;05:00;5294;5.8;9.6;7.7;;
04/01/2016;05:30;5528;5.8;9.6;7.7;;
04/01/2016;06:00;5761;5.8;9.6;7.7;;
04/01/2016;06:30;6155;5.8;9.6;7.7;;
04/01/2016;07:00;6540;5.8;9.6;7.7;;
04/01/2016;07:30;6913;5.8;9.6;7.7;;
04/01/2016;08:00;7096;5.8;9.6;7.7;;
04/01/2016;08:30;7132;5.8;9.6;7.7;;
04/01/2016;09:00;7069;5.8;9.6;7.7;;
04/01/2016;09:30;7084;5.8;9.6;7.7;;
04/01/2016;10:00;7078;5.8;9.6;7.7;;
04/01/2016;10:30;7037;5.8;9.6;7.7;;
04/01/2016;11:00;7105;5.8;9.6;7.7;;
04/01/2016;11:30;7116;5.8;9.6;7.7;;
04/01/2016;12:00;7185;5.8;9.6;7.7;;
04/01/2016;12:30;7154;5.8;9.6;7.7;;
04/01/2016;13:00;7237;5.8;9.6;7.7;;
04/01/2016;13:30;7182;5.8;9.6;7.7;;
04/01/2016;14:00;7024;5.8;9.6;7.7;;
04/01/2016;14:30;7019;5.8;9.6;7.7;;
04/01/2016;15:00;6839;5.8;9.6;7.7;;
04/01/2016;15:30;6762;5.8;9.6;7.7;;
04/01/2016;16:00;6804;5.8;9.6;7.7;;
04/01/2016;16:30;6759;5.8;9.6;7.7;;
04/01/2016;17:00;6859;5.8;9.6;7.7;;
04/01/2016;17:30;7217;5.8;9.6;7.7;;
04/01/2016;18:00;7367;5.8;9.6;7.7;;
04/01/2016;18:30;7493;5.8;9.6;7.7;;
04/01/2016;19:00;7655;5.8;9.6;7.7;;
04/01/2016;19:30;7543;5.8;9.6;7.7;;
04/01/2016;20:00;7336;5.8;9.6;7.7;;
04/01/2016;20:30;7186;5.8;9.6;7.7;;
04/01/2016;21:00;6974;5.8;9.6;7.7;;
04/01/2016;21:30;6656;5.8;9.6;7.7;;
04/01/2016;22:00;6571;5.8;9.6;7.7;;
04/01/2016;22:30;6376;5.8;9.6;7.7;;
04/01/2016;23:00;6459;5.8;9.6;7.7;;
04/01/2016;23:30;6404;5.8;9.6;7.7;;
05/01/2016;00:00;6644;4.92;8.94;6.93;;
05/01/2016;00:30;6609;4.92;8.94;6.93;;
05/01/2016;01:00;6363;4.92;8.94;6.93;;
05/01/2016;01:30;6337;4.92;8.94;6.93;;
05/01/2016;02:00;6260;4.92;8.94;6.93;;
05/01/2016;02:30;6132;4.92;8.94;6.93;;
05/01/2016;03:00;5943;4.92;8.94;6.93;;
05/01/2016;03:30;5862;4.92;8.94;6.93;;
05/01/2016;04:00;5829;4.92;8.94;6.93;;
05/01/2016;04:30;5795;4.92;8.94;6.93;;
05/01/2016;05:00;5838;4.92;8.94;6.93;;
05/01/2016;05:30;6031;4.92;8.94;6.93;;
05/01/2016;06:00;6243;4.92;8.94;6.93;;
05/01/2016;06:30;6642;4.92;8.94;6.93;;
05/01/2016;07:00;6963;4.92;8.94;6.93;;
05/01/2016;07:30;7246;4.92;8.94;6.93;;
05/01/2016;08:00;7416;4.92;8.94;6.93;;
05/01/2016;08:30;7510;4.92;8.94;6.93;;
05/01/2016;09:00;7367;4.92;8.94;6.93;;
05/01/2016;09:30;7373;4.92;8.94;6.93;;
05/01/2016;10:00;7363;4.92;8.94;6.93;;
05/01/2016;10:30;7365;4.92;8.94;6.93;;
05/01/2016;11:00;7400;4.92;8.94;6.93;;
05/01/2016;11:30;7415;4.92;8.94;6.93;;
05/01/2016;12:00;7512;4.92;8.94;6.93;;
05/01/2016;12:30;7432;4.92;8.94;6.93;;
05/01/2016;13:00;7468;4.92;8.94;6.93;;
05/01/2016;13:30;7419;4.92;8.94;6.93;;
05/01/2016;14:00;7304;4.92;8.94;6.93;;
05/01/2016;14:30;7262;4.92;8.94;6.93;;
05/01/2016;15:00;7084;4.92;8.94;6.93;;
05/01/2016;15:30;7048;4.92;8.94;6.93;;
05/01/2016;16:00;6990;4.92;8.94;6.93;;
05/01/2016;16:30;6972;4.92;8.94;6.93;;
05/01/2016;17:00;7111;4.92;8.94;6.93;;
05/01/2016;17:30;7313;4.92;8.94;6.93;;
05/01/2016;18:00;7500;4.92;8.94;6.93;;
05/01/2016;18:30;7638;4.92;8.94;6.93;;
05/01/2016;19:00;7720;4.92;8.94;6.93;;
05/01/2016;19:30;7659;4.92;8.94;6.93;;
05/01/2016;20:00;7489;4.92;8.94;6.93;;
05/01/2016;20:30;7302;4.92;8.94;6.93;;
05/01/2016;21:00;7001;4.92;8.94;6.93;;
05/01/2016;21:30;6758;4.92;8.94;6.93;;
05/01/2016;22:00;6630;4.92;8.94;6.93;;
05/01/2016;22:30;6463;4.92;8.94;6.93;;
05/01/2016;23:00;6435;4.92;8.94;6.93;;
05/01/2016;23:30;6425;4.92;8.94;6.93;;
06/01/2016;00:00;6694;6.24;8.92;7.58;;
06/01/2016;00:30;6566;6.24;8.92;7.58;;
06/01/2016;01:00;6364;6.24;8.92;7.58;;
06/01/2016;01:30;6362;6.24;8.92;7.58;;
06/01/2016;02:00;6195;6.24;8.92;7.58;;
06/01/2016;02:30;6085;6.24;8.92;7.58;;
06/01/2016;03:00;5945;6.24;8.92;7.58;;
06/01/2016;03:30;5816;6.24;8.92;7.58;;
06/01/2016;04:00;5710;6.24;8.92;7.58;;
06/01/2016;04:30;5788;6.24;8.92;7.58;;
06/01/2016;05:00;5792;6.24;8.92;7.58;;
06/01/2016;05:30;5949;6.24;8.92;7.58;;
06/01/2016;06:00;6120;6.24;8.92;7.58;;
06/01/2016;06:30;6479;6.24;8.92;7.58;;
06/01/2016;07:00;6779;6.24;8.92;7.58;;
06/01/2016;07:30;7155;6.24;8.92;7.58;;
06/01/2016;08:00;7349;6.24;8.92;7.58;;
06/01/2016;08:30;7397;6.24;8.92;7.58;;
06/01/2016;09:00;7346;6.24;8.92;7.58;;
06/01/2016;09:30;7375;6.24;8.92;7.58;;
06/01/2016;10:00;7282;6.24;8.92;7.58;;
06/01/2016;10:30;7233;6.24;8.92;7.58;;
06/01/2016;11:00;7290;6.24;8.92;7.58;;
06/01/2016;11:30;7253;6.24;8.92;7.58;;
06/01/2016;12:00;7377;6.24;8.92;7.58;;
06/01/2016;12:30;7337;6.24;8.92;7.58;;
06/01/2016;13:00;7458;6.24;8.92;7.58;;
06/01/2016;13:30;7412;6.24;8.92;7.58;;
06/01/2016;14:00;7252;6.24;8.92;7.58;;
06/01/2016;14:30;7151;6.24;8.92;7.58;;
06/01/2016;15:00;7030;6.24;8.92;7.58;;
06/01/2016;15:30;6981;6.24;8.92;7.58;;
06/01/2016;16:00;6889;6.24;8.92;7.58;;
06/01/2016;16:30;6928;6.24;8.92;7.58;;
06/01/2016;17:00;7026;6.24;8.92;7.58;;
06/01/2016;17:30;7357;6.24;8.92;7.58;;
06/01/2016;18:00;7457;6.24;8.92;7.58;;
06/01/2016;18:30;7570;6.24;8.92;7.58;;
06/01/2016;19:00;7754;6.24;8.92;7.58;;
06/01/2016;19:30;7700;6.24;8.92;7.58;;
06/01/2016;20:00;7600;6.24;8.92;7.58;;
06/01/2016;20:30;7276;6.24;8.92;7.58;;
06/01/2016;21:00;7053;6.24;8.92;7.58;;
06/01/2016;21:30;6719;6.24;8.92;7.58;;
06/01/2016;22:00;6742;6.24;8.92;7.58;;
06/01/2016;22:30;6655;6.24;8.92;7.58;;
06/01/2016;23:00;6509;6.24;8.92;7.58;;
06/01/2016;23:30;6579;6.24;8.92;7.58;;
07/01/2016;00:00;6840;5.42;10.6;8.01;;
07/01/2016;00:30;6794;5.42;10.6;8.01;;
07/01/2016;01:00;6430;5.42;10.6;8.01;;
07/01/2016;01:30;6534;5.42;10.6;8.01;;
07/01/2016;02:00;6406;5.42;10.6;8.01;;
07/01/2016;02:30;6191;5.42;10.6;8.01;;
07/01/2016;03:00;6106;5.42;10.6;8.01;;
07/01/2016;03:30;6033;5.42;10.6;8.01;;
07/01/2016;04:00;5901;5.42;10.6;8.01;;
07/01/2016;04:30;5966;5.42;10.6;8.01;;
07/01/2016;05:00;5904;5.42;10.6;8.01;;
07/01/2016;05:30;6149;5.42;10.6;8.01;;
07/01/2016;06:00;6353;5.42;10.6;8.01;;
07/01/2016;06:30;6711;5.42;10.6;8.01;;
07/01/2016;07:00;7084;5.42;10.6;8.01;;
07/01/2016;07:30;7472;5.42;10.6;8.01;;
07/01/2016;08:00;7586;5.42;10.6;8.01;;
07/01/2016;08:30;7623;5.42;10.6;8.01;;
07/01/2016;09:00;7602;5.42;10.6;8.01;;
07/01/2016;09:30;7587;5.42;10.6;8.01;;
07/01/2016;10:00;7595;5.42;10.6;8.01;;
07/01/2016;10:30;7567;5.42;10.6;8.01;;
07/01/2016;11:00;7768;5.42;10.6;8.01;;
07/01/2016;11:30;7717;5.42;10.6;8.01;;
07/01/2016;12:00;7847;5.42;10.6;8.01;;
07/01/2016;12:30;7707;5.42;10.6;8.01;;
07/01/2016;13:00;7768;5.42;10.6;8.01;;
07/01/2016;13:30;7555;5.42;10.6;8.01;;
07/01/2016;14:00;7334;5.42;10.6;8.01;;
07/01/2016;14:30;7475;5.42;10.6;8.01;;
07/01/2016;15:00;7198;5.42;10.6;8.01;;
07/01/2016;15:30;7191;5.42;10.6;8.01;;
07/01/2016;16:00;7196;5.42;10.6;8.01;;
07/01/2016;16:30;7192;5.42;10.6;8.01;;
07/01/2016;17:00;7321;5.42;10.6;8.01;;
07/01/2016;17:30;7581;5.42;10.6;8.01;;
07/01/2016;18:00;7875;5.42;10.6;8.01;;
07/01/2016;18:30;8001;5.42;10.6;8.01;;
07/01/2016;19:00;8049;5.42;10.6;8.01;;
07/01/2016;19:30;7941;5.42;10.6;8.01;;
07/01/2016;20:00;7793;5.42;10.6;8.01;;
07/01/2016;20:30;7531;5.42;10.6;8.01;;
07/01/2016;21:00;7288;5.42;10.6;8.01;;
07/01/2016;21:30;7039;5.42;10.6;8.01;;
07/01/2016;22:00;6969;5.42;10.6;8.01;;
07/01/2016;22:30;6765;5.42;10.6;8.01;;
07/01/2016;23:00;6786;5.42;10.6;8.01;;
07/01/2016;23:30;6850;5.42;10.6;8.01;;
08/01/2016;00:00;7078;1.54;8.1;4.82;;
08/01/2016;00:30;6973;1.54;8.1;4.82;;
08/01/2016;01:00;6645;1.54;8.1;4.82;;
08/01/2016;01:30;6782;1.54;8.1;4.82;;
08/01/2016;02:00;6609;1.54;8.1;4.82;;
08/01/2016;02:30;6487;1.54;8.1;4.82;;
08/01/2016;03:00;6279;1.54;8.1;4.82;;
08/01/2016;03:30;6167;1.54;8.1;4.82;;
08/01/2016;04:00;6066;1.54;8.1;4.82;;
08/01/2016;04:30;6090;1.54;8.1;4.82;;
08/01/2016;05:00;6087;1.54;8.1;4.82;;
08/01/2016;05:30;6324;1.54;8.1;4.82;;
08/01/2016;06:00;6583;1.54;8.1;4.82;;
08/01/2016;06:30;6998;1.54;8.1;4.82;;
08/01/2016;07:00;7365;1.54;8.1;4.82;;
08/01/2016;07:30;7769;1.54;8.1;4.82;;
08/01/2016;08:00;7928;1.54;8.1;4.82;;
08/01/2016;08:30;7934;1.54;8.1;4.82;;
08/01/2016;09:00;7857;1.54;8.1;4.82;;
08/01/2016;09:30;7855;1.54;8.1;4.82;;
08/01/2016;10:00;7724;1.54;8.1;4.82;;
08/01/2016;10:30;7670;1.54;8.1;4.82;;
08/01/2016;11:00;7735;1.54;8.1;4.82;;
08/01/2016;11:30;7747;1.54;8.1;4.82;;
08/01/2016;12:00;7697;1.54;8.1;4.82;;
08/01/2016;12:30;7629;1.54;8.1;4.82;;
08/01/2016;13:00;7531;1.54;8.1;4.82;;
08/01/2016;13:30;7412;1.54;8.1;4.82;;
08/01/2016;14:00;7288;1.54;8.1;4.82;;
08/01/2016;14:30;7181;1.54;8.1;4.82;;
08/01/2016;15:00;6984;1.54;8.1;4.82;;
08/01/2016;15:30;6913;1.54;8.1;4.82;;
08/01/2016;16:00;6821;1.54;8.1;4.82;;
08/01/2016;16:30;6990;1.54;8.1;4.82;;
08/01/2016;17:00;7061;1.54;8.1;4.82;;
08/01/2016;17:30;7404;1.54;8.1;4.82;;
08/01/2016;18:00;7614;1.54;8.1;4.82;;
08/01/2016;18:30;7721;1.54;8.1;4.82;;
08/01/2016;19:00;7838;1.54;8.1;4.82;;
08/01/2016;19:30;7798;1.54;8.1;4.82;;
08/01/2016;20:00;7624;1.54;8.1;4.82;;
08/01/2016;20:30;7460;1.54;8.1;4.82;;
08/01/2016;21:00;7167;1.54;8.1;4.82;;
08/01/2016;21:30;6934;1.54;8.1;4.82;;
08/01/2016;22:00;6931;1.54;8.1;4.82;;
08/01/2016;22:30;6756;1.54;8.1;4.82;;
08/01/2016;23:00;6705;1.54;8.1;4.82;;
08/01/2016;23:30;6668;1.54;8.1;4.82;;
09/01/2016;00:00;6841;3.28;10.04;6.66;;
09/01/2016;00:30;6865;3.28;10.04;6.66;;
09/01/2016;01:00;6608;3.28;10.04;6.66;;
09/01/2016;01:30;6633;3.28;10.04;6.66;;
09/01/2016;02:00;6477;3.28;10.04;6.66;;
09/01/2016;02:30;6237;3.28;10.04;6.66;;
09/01/2016;03:00;6108;3.28;10.04;6.66;;
09/01/2016;03:30;5968;3.28;10.04;6.66;;
09/01/2016;04:00;5794;3.28;10.04;6.66;;
09/01/2016;04:30;5754;3.28;10.04;6.66;;
09/01/2016;05:00;5765;3.28;10.04;6.66;;
09/01/2016;05:30;5829;3.28;10.04;6.66;;
09/01/2016;06:00;5744;3.28;10.04;6.66;;
09/01/2016;06:30;5899;3.28;10.04;6.66;;
09/01/2016;07:00;6036;3.28;10.04;6.66;;
09/01/2016;07:30;6210;3.28;10.04;6.66;;
09/01/2016;08:00;6372;3.28;10.04;6.66;;
09/01/2016;08:30;6646;3.28;10.04;6.66;;
09/01/2016;09:00;6637;3.28;10.04;6.66;;
09/01/2016;09:30;6791;3.28;10.04;6.66;;
09/01/2016;10:00;6787;3.28;10.04;6.66;;
09/01/2016;10:30;6796;3.28;10.04;6.66;;
09/01/2016;11:00;6778;3.28;10.04;6.66;;
09/01/2016;11:30;6788;3.28;10.04;6.66;;
09/01/2016;12:00;6877;3.28;10.04;6.66;;
09/01/2016;12:30;6892;3.28;10.04;6.66;;
09/01/2016;13:00;7016;3.28;10.04;6.66;;
09/01/2016;13:30;6941;3.28;10.04;6.66;;
09/01/2016;14:00;6688;3.28;10.04;6.66;;
09/01/2016;14:30;6569;3.28;10.04;6.66;;
09/01/2016;15:00;6359;3.28;10.04;6.66;;
09/01/2016;15:30;6243;3.28;10.04;6.66;;
09/01/2016;16:00;6195;3.28;10.04;6.66;;
09/01/2016;16:30;6183;3.28;10.04;6.66;;
09/01/2016;17:00;6145;3.28;10.04;6.66;;
09/01/2016;17:30;6503;3.28;10.04;6.66;;
09/01/2016;18:00;6708;3.28;10.04;6.66;;
09/01/2016;18:30;6820;3.28;10.04;6.66;;
09/01/2016;19:00;6895;3.28;10.04;6.66;;
09/01/2016;19:30;6804;3.28;10.04;6.66;;
09/01/2016;20:00;6705;3.28;10.04;6.66;;
09/01/2016;20:30;6696;3.28;10.04;6.66;;
09/01/2016;21:00;6502;3.28;10.04;6.66;;
09/01/2016;21:30;6284;3.28;10.04;6.66;;
09/01/2016;22:00;6228;3.28;10.04;6.66;;
09/01/2016;22:30;6199;3.28;10.04;6.66;;
09/01/2016;23:00;6219;3.28;10.04;6.66;;
09/01/2016;23:30;6274;3.28;10.04;6.66;;
10/01/2016;00:00;6535;4.54;8.58;6.56;;
10/01/2016;00:30;6468;4.54;8.58;6.56;;
10/01/2016;01:00;6229;4.54;8.58;6.56;;
10/01/2016;01:30;6241;4.54;8.58;6.56;;
10/01/2016;02:00;6060;4.54;8.58;6.56;;
10/01/2016;02:30;5916;4.54;8.58;6.56;;
10/01/2016;03:00;5710;4.54;8.58;6.56;;
10/01/2016;03:30;5528;4.54;8.58;6.56;;
10/01/2016;04:00;5444;4.54;8.58;6.56;;
10/01/2016;04:30;5423;4.54;8.58;6.56;;
10/01/2016;05:00;5384;4.54;8.58;6.56;;
10/01/2016;05:30;5374;4.54;8.58;6.56;;
10/01/2016;06:00;5451;4.54;8.58;6.56;;
10/01/2016;06:30;5508;4.54;8.58;6.56;;
10/01/2016;07:00;5559;4.54;8.58;6.56;;
10/01/2016;07:30;5706;4.54;8.58;6.56;;
10/01/2016;08:00;5833;4.54;8.58;6.56;;
10/01/2016;08:30;5890;4.54;8.58;6.56;;
10/01/2016;09:00;5955;4.54;8.58;6.56;;
10/01/2016;09:30;6159;4.54;8.58;6.56;;
10/01/2016;10:00;6234;4.54;8.58;6.56;;
10/01/2016;10:30;6341;4.54;8.58;6.56;;
10/01/2016;11:00;6475;4.54;8.58;6.56;;
10/01/2016;11:30;6492;4.54;8.58;6.56;;
10/01/2016;12:00;6644;4.54;8.58;6.56;;
10/01/2016;12:30;6626;4.54;8.58;6.56;;
10/01/2016;13:00;6895;4.54;8.58;6.56;;
10/01/2016;13:30;6722;4.54;8.58;6.56;;
10/01/2016;14:00;6372;4.54;8.58;6.56;;
10/01/2016;14:30;6314;4.54;8.58;6.56;;
10/01/2016;15:00;6079;4.54;8.58;6.56;;
10/01/2016;15:30;5960;4.54;8.58;6.56;;
10/01/2016;16:00;5931;4.54;8.58;6.56;;
10/01/2016;16:30;5884;4.54;8.58;6.56;;
10/01/2016;17:00;5934;4.54;8.58;6.56;;
10/01/2016;17:30;6236;4.54;8.58;6.56;;
10/01/2016;18:00;6432;4.54;8.58;6.56;;
10/01/2016;18:30;6632;4.54;8.58;6.56;;
10/01/2016;19:00;6857;4.54;8.58;6.56;;
10/01/2016;19:30;6834;4.54;8.58;6.56;;
10/01/2016;20:00;6880;4.54;8.58;6.56;;
10/01/2016;20:30;6758;4.54;8.58;6.56;;
10/01/2016;21:00;6570;4.54;8.58;6.56;;
10/01/2016;21:30;6307;4.54;8.58;6.56;;
10/01/2016;22:00;6377;4.54;8.58;6.56;;
10/01/2016;22:30;6264;4.54;8.58;6.56;;
10/01/2016;23:00;6282;4.54;8.58;6.56;;
10/01/2016;23:30;6323;4.54;8.58;6.56;;
11/01/2016;00:00;6562;2.9;8.04;5.47;;
11/01/2016;00:30;6491;2.9;8.04;5.47;;
11/01/2016;01:00;6321;2.9;8.04;5.47;;
11/01/2016;01:30;6427;2.9;8.04;5.47;;
11/01/2016;02:00;6277;2.9;8.04;5.47;;
11/01/2016;02:30;6072;2.9;8.04;5.47;;
11/01/2016;03:00;5921;2.9;8.04;5.47;;
11/01/2016;03:30;5864;2.9;8.04;5.47;;
11/01/2016;04:00;5675;2.9;8.04;5.47;;
11/01/2016;04:30;5815;2.9;8.04;5.47;;
11/01/2016;05:00;5838;2.9;8.04;5.47;;
11/01/2016;05:30;6069;2.9;8.04;5.47;;
11/01/2016;06:00;6288;2.9;8.04;5.47;;
11/01/2016;06:30;6703;2.9;8.04;5.47;;
11/01/2016;07:00;7125;2.9;8.04;5.47;;
11/01/2016;07:30;7417;2.9;8.04;5.47;;
11/01/2016;08:00;7574;2.9;8.04;5.47;;
11/01/2016;08:30;7632;2.9;8.04;5.47;;
