Périmètre;Nature;Date;Heures;Consommation
Hauts-de-France;Données définitives;03/01/2019;06:30;6609
Hauts-de-France;Données définitives;03/01/2019;07:00;6805
Hauts-de-France;Données définitives;03/01/2019;07:30;7034
Hauts-de-France;Données définitives;03/01/2019;08:00;7198
Hauts-de-France;Données définitives;03/01/2019;08:30;7377
Hauts-de-France;Données définitives;03/01/2019;09:00;7329
Hauts-de-France;Données définitives;03/01/2019;09:30;7394
Hauts-de-France;Données définitives;03/01/2019;10:00;7446
Hauts-de-France;Données définitives;03/01/2019;10:30;7441
Hauts-de-France;Données définitives;03/01/2019;11:00;7500
Hauts-de-France;Données définitives;03/01/2019;11:30;7519
Hauts-de-France;Données définitives;03/01/2019;12:00;7641
Hauts-de-France;Données définitives;03/01/2019;12:30;7606
Hauts-de-France;Données définitives;03/01/2019;13:00;7710
Hauts-de-France;Données définitives;03/01/2019;13:30;7607
Hauts-de-France;Données définitives;03/01/2019;14:00;7458
Hauts-de-France;Données définitives;03/01/2019;14:30;7389
Hauts-de-France;Données définitives;03/01/2019;15:00;7236
Hauts-de-France;Données définitives;03/01/2019;15:30;7128
Hauts-de-France;Données définitives;03/01/2019;16:00;7169
Hauts-de-France;Données définitives;03/01/2019;16:30;7099
Hauts-de-France;Données définitives;03/01/2019;17:00;7197
Hauts-de-France;Données définitives;03/01/2019;17:30;7446
Hauts-de-France;Données définitives;03/01/2019;18:00;7620
Hauts-de-France;Données définitives;03/01/2019;18:30;7731
Hauts-de-France;Données définitives;03/01/2019;19:00;7829
Hauts-de-France;Données définitives;03/01/2019;19:30;7786
Hauts-de-France;Données définitives;03/01/2019;20:00;7653
Hauts-de-France;Données définitives;03/01/2019;20:30;7439
Hauts-de-France;Données définitives;03/01/2019;21:00;7289
Hauts-de-France;Données définitives;03/01/2019;21:30;7058
Hauts-de-France;Données définitives;03/01/2019;22:00;7058
Hauts-de-France;Données définitives;03/01/2019;22:30;6892
Hauts-de-France;Données définitives;03/01/2019;23:00;6988
Hauts-de-France;Données définitives;03/01/2019;23:30;6916
Hauts-de-France;Données définitives;04/01/2019;00:00;7194
Hauts-de-France;Données définitives;04/01/2019;00:30;7118
Hauts-de-France;Données définitives;04/01/2019;01:00;6924
Hauts-de-France;Données définitives;04/01/2019;01:30;6930
Hauts-de-France;Données définitives;04/01/2019;02:00;6745
Hauts-de-France;Données définitives;04/01/2019;02:30;6641
Hauts-de-France;Données définitives;04/01/2019;03:00;6527
Hauts-de-France;Données définitives;04/01/2019;03:30;6348
Hauts-de-France;Données définitives;04/01/2019;04:00;6250
Hauts-de-France;Données définitives;04/01/2019;04:30;6264
Hauts-de-France;Données définitives;04/01/2019;05:00;6279
Hauts-de-France;Données définitives;04/01/2019;05:30;6432
Hauts-de-France;Données définitives;04/01/2019;06:00;6577
Hauts-de-France;Données définitives;04/01/2019;06:30;6837
Hauts-de-France;Données définitives;04/01/2019;07:00;7046
Hauts-de-France;Données définitives;04/01/2019;07:30;7250
Hauts-de-France;Données définitives;04/01/2019;08:00;7446
Hauts-de-France;Données définitives;04/01/2019;08:30;7584
Hauts-de-France;Données définitives;04/01/2019;09:00;7527
Hauts-de-France;Données définitives;04/01/2019;09:30;7570
Hauts-de-France;Données définitives;04/01/2019;10:00;7612
Hauts-de-France;Données définitives;04/01/2019;10:30;7615
Hauts-de-France;Données définitives;04/01/2019;11:00;7656
Hauts-de-France;Données définitives;04/01/2019;11:30;7776
Hauts-de-France;Données définitives;04/01/2019;12:00;7836
Hauts-de-France;Données définitives;04/01/2019;12:30;7786
Hauts-de-France;Données définitives;04/01/2019;13:00;7839
Hauts-de-France;Données définitives;04/01/2019;13:30;7760
Hauts-de-France;Données définitives;04/01/2019;14:00;7645
Hauts-de-France;Données définitives;04/01/2019;14:30;7583
Hauts-de-France;Données définitives;04/01/2019;15:00;7445
Hauts-de-France;Données définitives;04/01/2019;15:30;7349
Hauts-de-France;Données définitives;04/01/2019;16:00;7402
Hauts-de-France;Données définitives;04/01/2019;16:30;7326
Hauts-de-France;Données définitives;04/01/2019;17:00;7444
Hauts-de-France;Données définitives;04/01/2019;17:30;7710
Hauts-de-France;Données définitives;04/01/2019;18:00;7821
Hauts-de-France;Données définitives;04/01/2019;18:30;7860
Hauts-de-France;Données définitives;04/01/2019;19:00;7939
Hauts-de-France;Données définitives;04/01/2019;19:30;7826
Hauts-de-France;Données définitives;04/01/2019;20:00;7767
Hauts-de-France;Données définitives;04/01/2019;20:30;7503
Hauts-de-France;Données définitives;04/01/2019;21:00;7278
Hauts-de-France;Données définitives;04/01/2019;21:30;7137
Hauts-de-France;Données définitives;04/01/2019;22:00;7096
Hauts-de-France;Données définitives;04/01/2019;22:30;6988
Hauts-de-France;Données définitives;04/01/2019;23:00;7050
Hauts-de-France;Données définitives;04/01/2019;23:30;6953
Hauts-de-France;Données définitives;05/01/2019;00:00;7224
Hauts-de-France;Données définitives;05/01/2019;00:30;7094
Hauts-de-France;Données définitives;05/01/2019;01:00;6911
Hauts-de-France;Données définitives;05/01/2019;01:30;6870
Hauts-de-France;Données définitives;05/01/2019;02:00;6676
Hauts-de-France;Données définitives;05/01/2019;02:30;6543
Hauts-de-France;Données définitives;05/01/2019;03:00;6409
Hauts-de-France;Données définitives;05/01/2019;03:30;6197
Hauts-de-France;Données définitives;05/01/2019;04:00;6091
Hauts-de-France;Données définitives;05/01/2019;04:30;6029
