Date;Heures;Consommation;Tmin;Tmoy;Tmax
01/01/2019;00:00;6132;1.31;7.32;4.31
01/01/2019;00:30;5938;1.31;7.32;4.31
01/01/2019;01:00;5742;1.31;7.32;4.31
01/01/2019;01:30;5658;1.31;7.32;4.31
01/01/2019;02:00;5603;1.31;7.32;4.31
01/01/2019;02:30;5472;1.31;7.32;4.31
01/01/2019;03:00;5421;1.31;7.32;4.31
01/01/2019;03:30;5281;1.31;7.32;4.31
01/01/2019;04:00;5170;1.31;7.32;4.31
01/01/2019;04:30;5080;1.31;7.32;4.31
01/01/2019;05:00;5020;1.31;7.32;4.31
01/01/2019;05:30;5010;1.31;7.32;4.31
01/01/2019;06:00;4982;1.31;7.32;4.31
01/01/2019;06:30;5035;1.31;7.32;4.31
01/01/2019;07:00;5020;1.31;7.32;4.31
01/01/2019;07:30;5046;1.31;7.32;4.31
01/01/2019;08:00;5042;1.31;7.32;4.31
01/01/2019;08:30;4994;1.31;7.32;4.31
01/01/2019;09:00;5042;1.31;7.32;4.31
01/01/2019;09:30;5078;1.31;7.32;4.31
01/01/2019;10:00;5186;1.31;7.32;4.31
01/01/2019;10:30;5267;1.31;7.32;4.31
01/01/2019;11:00;5298;1.31;7.32;4.31
01/01/2019;11:30;5380;1.31;7.32;4.31
01/01/2019;12:00;5392;1.31;7.32;4.31
01/01/2019;12:30;5554;1.31;7.32;4.31
01/01/2019;13:00;5654;1.31;7.32;4.31
01/01/2019;13:30;5499;1.31;7.32;4.31
01/01/2019;14:00;5467;1.31;7.32;4.31
01/01/2019;14:30;5308;1.31;7.32;4.31
01/01/2019;15:00;5204;1.31;7.32;4.31
01/01/2019;15:30;5168;1.31;7.32;4.31
01/01/2019;16:00;5085;1.31;7.32;4.31
01/01/2019;16:30;5066;1.31;7.32;4.31
01/01/2019;17:00;5134;1.31;7.32;4.31
01/01/2019;17:30;5330;1.31;7.32;4.31
01/01/2019;18:00;5698;1.31;7.32;4.31
01/01/2019;18:30;5858;1.31;7.32;4.31
01/01/2019;19:00;5995;1.31;7.32;4.31
01/01/2019;19:30;6020;1.31;7.32;4.31
01/01/2019;20:00;6003;1.31;7.32;4.31
01/01/2019;20:30;5973;1.31;7.32;4.31
01/01/2019;21:00;5808;1.31;7.32;4.31
01/01/2019;21:30;5655;1.31;7.32;4.31
01/01/2019;22:00;5516;1.31;7.32;4.31
01/01/2019;22:30;5587;1.31;7.32;4.31
01/01/2019;23:00;6001;1.31;7.32;4.31
01/01/2019;23:30;5772;1.31;7.32;4.31
02/01/2019;00:00;5841;2.53;8.3;5.41
02/01/2019;00:30;5668;2.53;8.3;5.41
02/01/2019;01:00;5396;2.53;8.3;5.41
02/01/2019;01:30;5322;2.53;8.3;5.41
02/01/2019;02:00;5296;2.53;8.3;5.41
02/01/2019;02:30;5287;2.53;8.3;5.41
02/01/2019;03:00;5198;2.53;8.3;5.41
02/01/2019;03:30;5108;2.53;8.3;5.41
02/01/2019;04:00;5032;2.53;8.3;5.41
02/01/2019;04:30;4965;2.53;8.3;5.41
02/01/2019;05:00;4956;2.53;8.3;5.41
02/01/2019;05:30;5068;2.53;8.3;5.41
02/01/2019;06:00;5170;2.53;8.3;5.41
02/01/2019;06:30;5418;2.53;8.3;5.41
02/01/2019;07:00;5517;2.53;8.3;5.41
02/01/2019;07:30;5747;2.53;8.3;5.41
02/01/2019;08:00;5848;2.53;8.3;5.41
02/01/2019;08:30;5967;2.53;8.3;5.41
02/01/2019;09:00;6050;2.53;8.3;5.41
02/01/2019;09:30;6174;2.53;8.3;5.41
02/01/2019;10:00;6213;2.53;8.3;5.41
02/01/2019;10:30;6245;2.53;8.3;5.41
02/01/2019;11:00;6241;2.53;8.3;5.41
02/01/2019;11:30;6242;2.53;8.3;5.41
02/01/2019;12:00;6310;2.53;8.3;5.41
02/01/2019;12:30;6330;2.53;8.3;5.41
02/01/2019;13:00;6405;2.53;8.3;5.41
02/01/2019;13:30;6270;2.53;8.3;5.41
02/01/2019;14:00;6209;2.53;8.3;5.41
02/01/2019;14:30;6044;2.53;8.3;5.41
02/01/2019;15:00;5903;2.53;8.3;5.41
02/01/2019;15:30;5802;2.53;8.3;5.41
02/01/2019;16:00;5709;2.53;8.3;5.41
02/01/2019;16:30;5660;2.53;8.3;5.41
02/01/2019;17:00;5708;2.53;8.3;5.41
02/01/2019;17:30;5869;2.53;8.3;5.41
02/01/2019;18:00;6276;2.53;8.3;5.41
02/01/2019;18:30;6419;2.53;8.3;5.41
02/01/2019;19:00;6575;2.53;8.3;5.41
02/01/2019;19:30;6638;2.53;8.3;5.41
02/01/2019;20:00;6579;2.53;8.3;5.41
02/01/2019;20:30;6450;2.53;8.3;5.41
02/01/2019;21:00;6305;2.53;8.3;5.41
02/01/2019;21:30;6165;2.53;8.3;5.41
02/01/2019;22:00;5944;2.53;8.3;5.41
02/01/2019;22:30;6054;2.53;8.3;5.41
02/01/2019;23:00;6526;2.53;8.3;5.41
02/01/2019;23:30;6244;2.53;8.3;5.41
03/01/2019;00:00;6406;-1.98;8.39;3.2
03/01/2019;00:30;6169;-1.98;8.39;3.2
03/01/2019;01:00;5928;-1.98;8.39;3.2
03/01/2019;01:30;5844;-1.98;8.39;3.2
03/01/2019;02:00;5810;-1.98;8.39;3.2
03/01/2019;02:30;5797;-1.98;8.39;3.2
03/01/2019;03:00;5691;-1.98;8.39;3.2
03/01/2019;03:30;5645;-1.98;8.39;3.2
03/01/2019;04:00;5557;-1.98;8.39;3.2
03/01/2019;04:30;5504;-1.98;8.39;3.2
03/01/2019;05:00;5520;-1.98;8.39;3.2
03/01/2019;05:30;5670;-1.98;8.39;3.2
03/01/2019;06:00;5810;-1.98;8.39;3.2
03/01/2019;06:30;6031;-1.98;8.39;3.2
03/01/2019;07:00;6212;-1.98;8.39;3.2
03/01/2019;07:30;6427;-1.98;8.39;3.2
03/01/2019;08:00;6550;-1.98;8.39;3.2
03/01/2019;08:30;6625;-1.98;8.39;3.2
03/01/2019;09:00;6693;-1.98;8.39;3.2
03/01/2019;09:30;6798;-1.98;8.39;3.2
03/01/2019;10:00;6767;-1.98;8.39;3.2
03/01/2019;10:30;6712;-1.98;8.39;3.2
03/01/2019;11:00;6576;-1.98;8.39;3.2
03/01/2019;11:30;6572;-1.98;8.39;3.2
03/01/2019;12:00;6548;-1.98;8.39;3.2
03/01/2019;12:30;6436;-1.98;8.39;3.2
03/01/2019;13:00;6458;-1.98;8.39;3.2
03/01/2019;13:30;6311;-1.98;8.39;3.2
03/01/2019;14:00;6250;-1.98;8.39;3.2
03/01/2019;14:30;5985;-1.98;8.39;3.2
03/01/2019;15:00;5826;-1.98;8.39;3.2
03/01/2019;15:30;5747;-1.98;8.39;3.2
03/01/2019;16:00;5662;-1.98;8.39;3.2
03/01/2019;16:30;5695;-1.98;8.39;3.2
03/01/2019;17:00;5697;-1.98;8.39;3.2
03/01/2019;17:30;5962;-1.98;8.39;3.2
03/01/2019;18:00;6331;-1.98;8.39;3.2
03/01/2019;18:30;6577;-1.98;8.39;3.2
03/01/2019;19:00;6753;-1.98;8.39;3.2
03/01/2019;19:30;6810;-1.98;8.39;3.2
03/01/2019;20:00;6662;-1.98;8.39;3.2
03/01/2019;20:30;6547;-1.98;8.39;3.2
03/01/2019;21:00;6506;-1.98;8.39;3.2
03/01/2019;21:30;6389;-1.98;8.39;3.2
03/01/2019;22:00;6223;-1.98;8.39;3.2
03/01/2019;22:30;6297;-1.98;8.39;3.2
03/01/2019;23:00;6782;-1.98;8.39;3.2
03/01/2019;23:30;6463;-1.98;8.39;3.2
04/01/2019;00:00;6625;-2.81;7.07;2.13
04/01/2019;00:30;6384;-2.81;7.07;2.13
04/01/2019;01:00;6172;-2.81;7.07;2.13
04/01/2019;01:30;6114;-2.81;7.07;2.13
04/01/2019;02:00;6060;-2.81;7.07;2.13
04/01/2019;02:30;6034;-2.81;7.07;2.13
04/01/2019;03:00;5893;-2.81;7.07;2.13
04/01/2019;03:30;5857;-2.81;7.07;2.13
04/01/2019;04:00;5772;-2.81;7.07;2.13
04/01/2019;04:30;5708;-2.81;7.07;2.13
04/01/2019;05:00;5702;-2.81;7.07;2.13
04/01/2019;05:30;5829;-2.81;7.07;2.13
04/01/2019;06:00;5981;-2.81;7.07;2.13
04/01/2019;06:30;6296;-2.81;7.07;2.13
04/01/2019;07:00;6414;-2.81;7.07;2.13
04/01/2019;07:30;6625;-2.81;7.07;2.13
04/01/2019;08:00;6777;-2.81;7.07;2.13
04/01/2019;08:30;6852;-2.81;7.07;2.13
04/01/2019;09:00;6955;-2.81;7.07;2.13
04/01/2019;09:30;6987;-2.81;7.07;2.13
04/01/2019;10:00;6983;-2.81;7.07;2.13
04/01/2019;10:30;6961;-2.81;7.07;2.13
04/01/2019;11:00;6894;-2.81;7.07;2.13
04/01/2019;11:30;6880;-2.81;7.07;2.13
04/01/2019;12:00;6894;-2.81;7.07;2.13
04/01/2019;12:30;6874;-2.81;7.07;2.13
04/01/2019;13:00;6884;-2.81;7.07;2.13
04/01/2019;13:30;6703;-2.81;7.07;2.13
04/01/2019;14:00;6596;-2.81;7.07;2.13
04/01/2019;14:30;6361;-2.81;7.07;2.13
04/01/2019;15:00;6139;-2.81;7.07;2.13
04/01/2019;15:30;6059;-2.81;7.07;2.13
04/01/2019;16:00;5936;-2.81;7.07;2.13
04/01/2019;16:30;5917;-2.81;7.07;2.13
04/01/2019;17:00;6010;-2.81;7.07;2.13
04/01/2019;17:30;6269;-2.81;7.07;2.13
04/01/2019;18:00;6673;-2.81;7.07;2.13
04/01/2019;18:30;6900;-2.81;7.07;2.13
04/01/2019;19:00;7051;-2.81;7.07;2.13
04/01/2019;19:30;7042;-2.81;7.07;2.13
04/01/2019;20:00;6873;-2.81;7.07;2.13
04/01/2019;20:30;6730;-2.81;7.07;2.13
04/01/2019;21:00;6484;-2.81;7.07;2.13
04/01/2019;21:30;6482;-2.81;7.07;2.13
04/01/2019;22:00;6309;-2.81;7.07;2.13
04/01/2019;22:30;6292;-2.81;7.07;2.13
04/01/2019;23:00;6775;-2.81;7.07;2.13
04/01/2019;23:30;6595;-2.81;7.07;2.13
05/01/2019;00:00;6755;-2.59;8.78;3.1
05/01/2019;00:30;6563;-2.59;8.78;3.1
05/01/2019;01:00;6286;-2.59;8.78;3.1
05/01/2019;01:30;6151;-2.59;8.78;3.1
05/01/2019;02:00;6144;-2.59;8.78;3.1
05/01/2019;02:30;6140;-2.59;8.78;3.1
05/01/2019;03:00;6032;-2.59;8.78;3.1
05/01/2019;03:30;5945;-2.59;8.78;3.1
05/01/2019;04:00;5851;-2.59;8.78;3.1
05/01/2019;04:30;5735;-2.59;8.78;3.1
05/01/2019;05:00;5729;-2.59;8.78;3.1
05/01/2019;05:30;5766;-2.59;8.78;3.1
05/01/2019;06:00;5830;-2.59;8.78;3.1
05/01/2019;06:30;5970;-2.59;8.78;3.1
05/01/2019;07:00;6064;-2.59;8.78;3.1
05/01/2019;07:30;6202;-2.59;8.78;3.1
05/01/2019;08:00;6251;-2.59;8.78;3.1
05/01/2019;08:30;6290;-2.59;8.78;3.1
05/01/2019;09:00;6438;-2.59;8.78;3.1
05/01/2019;09:30;6425;-2.59;8.78;3.1
05/01/2019;10:00;6471;-2.59;8.78;3.1
05/01/2019;10:30;6442;-2.59;8.78;3.1
05/01/2019;11:00;6364;-2.59;8.78;3.1
05/01/2019;11:30;6305;-2.59;8.78;3.1
05/01/2019;12:00;6289;-2.59;8.78;3.1
05/01/2019;12:30;6329;-2.59;8.78;3.1
05/01/2019;13:00;6350;-2.59;8.78;3.1
05/01/2019;13:30;6236;-2.59;8.78;3.1
05/01/2019;14:00;6181;-2.59;8.78;3.1
05/01/2019;14:30;5881;-2.59;8.78;3.1
05/01/2019;15:00;5737;-2.59;8.78;3.1
05/01/2019;15:30;5672;-2.59;8.78;3.1
05/01/2019;16:00;5558;-2.59;8.78;3.1
05/01/2019;16:30;5499;-2.59;8.78;3.1
05/01/2019;17:00;5586;-2.59;8.78;3.1
05/01/2019;17:30;5799;-2.59;8.78;3.1
05/01/2019;18:00;6207;-2.59;8.78;3.1
05/01/2019;18:30;6396;-2.59;8.78;3.1
05/01/2019;19:00;6594;-2.59;8.78;3.1
05/01/2019;19:30;6627;-2.59;8.78;3.1
05/01/2019;20:00;6516;-2.59;8.78;3.1
05/01/2019;20:30;6358;-2.59;8.78;3.1
05/01/2019;21:00;6194;-2.59;8.78;3.1
05/01/2019;21:30;6159;-2.59;8.78;3.1
05/01/2019;22:00;6059;-2.59;8.78;3.1
05/01/2019;22:30;6070;-2.59;8.78;3.1
05/01/2019;23:00;6570;-2.59;8.78;3.1
05/01/2019;23:30;6329;-2.59;8.78;3.1
06/01/2019;00:00;6497;-1.69;5.22;1.76
06/01/2019;00:30;6316;-1.69;5.22;1.76
06/01/2019;01:00;6054;-1.69;5.22;1.76
06/01/2019;01:30;5968;-1.69;5.22;1.76
06/01/2019;02:00;5895;-1.69;5.22;1.76
06/01/2019;02:30;5894;-1.69;5.22;1.76
06/01/2019;03:00;5826;-1.69;5.22;1.76
06/01/2019;03:30;5724;-1.69;5.22;1.76
06/01/2019;04:00;5628;-1.69;5.22;1.76
06/01/2019;04:30;5499;-1.69;5.22;1.76
06/01/2019;05:00;5396;-1.69;5.22;1.76
06/01/2019;05:30;5477;-1.69;5.22;1.76
06/01/2019;06:00;5503;-1.69;5.22;1.76
06/01/2019;06:30;5591;-1.69;5.22;1.76
06/01/2019;07:00;5660;-1.69;5.22;1.76
06/01/2019;07:30;5747;-1.69;5.22;1.76
06/01/2019;08:00;5840;-1.69;5.22;1.76
06/01/2019;08:30;5816;-1.69;5.22;1.76
06/01/2019;09:00;6002;-1.69;5.22;1.76
06/01/2019;09:30;6089;-1.69;5.22;1.76
06/01/2019;10:00;6229;-1.69;5.22;1.76
06/01/2019;10:30;6305;-1.69;5.22;1.76
06/01/2019;11:00;6405;-1.69;5.22;1.76
06/01/2019;11:30;6417;-1.69;5.22;1.76
06/01/2019;12:00;6456;-1.69;5.22;1.76
06/01/2019;12:30;6589;-1.69;5.22;1.76
06/01/2019;13:00;6641;-1.69;5.22;1.76
06/01/2019;13:30;6385;-1.69;5.22;1.76
06/01/2019;14:00;6272;-1.69;5.22;1.76
06/01/2019;14:30;6083;-1.69;5.22;1.76
06/01/2019;15:00;6074;-1.69;5.22;1.76
06/01/2019;15:30;5964;-1.69;5.22;1.76
06/01/2019;16:00;5854;-1.69;5.22;1.76
06/01/2019;16:30;5851;-1.69;5.22;1.76
06/01/2019;17:00;5900;-1.69;5.22;1.76
06/01/2019;17:30;6081;-1.69;5.22;1.76
06/01/2019;18:00;6521;-1.69;5.22;1.76
06/01/2019;18:30;6799;-1.69;5.22;1.76
06/01/2019;19:00;6915;-1.69;5.22;1.76
06/01/2019;19:30;6953;-1.69;5.22;1.76
06/01/2019;20:00;6812;-1.69;5.22;1.76
06/01/2019;20:30;6743;-1.69;5.22;1.76
06/01/2019;21:00;6638;-1.69;5.22;1.76
06/01/2019;21:30;6449;-1.69;5.22;1.76
06/01/2019;22:00;6283;-1.69;5.22;1.76
06/01/2019;22:30;6301;-1.69;5.22;1.76
06/01/2019;23:00;6736;-1.69;5.22;1.76
06/01/2019;23:30;6520;-1.69;5.22;1.76
07/01/2019;00:00;6686;-0.03;5.01;2.49
07/01/2019;00:30;6454;-0.03;5.01;2.49
07/01/2019;01:00;6206;-0.03;5.01;2.49
07/01/2019;01:30;6150;-0.03;5.01;2.49
07/01/2019;02:00;6088;-0.03;5.01;2.49
07/01/2019;02:30;6073;-0.03;5.01;2.49
07/01/2019;03:00;5981;-0.03;5.01;2.49
07/01/2019;03:30;5901;-0.03;5.01;2.49
07/01/2019;04:00;5808;-0.03;5.01;2.49
