Date;Heures;Consommation;Tmin;Tmoy;Tmax
01/01/2019;00:00;3704;7.45;9.2;8.32
01/01/2019;00:30;3645;7.45;9.2;8.32
01/01/2019;01:00;3456;7.45;9.2;8.32
01/01/2019;01:30;3419;7.45;9.2;8.32
01/01/2019;02:00;3441;7.45;9.2;8.32
01/01/2019;02:30;3246;7.45;9.2;8.32
01/01/2019;03:00;3074;7.45;9.2;8.32
01/01/2019;03:30;2947;7.45;9.2;8.32
01/01/2019;04:00;2870;7.45;9.2;8.32
01/01/2019;04:30;2802;7.45;9.2;8.32
01/01/2019;05:00;2764;7.45;9.2;8.32
01/01/2019;05:30;2789;7.45;9.2;8.32
01/01/2019;06:00;2786;7.45;9.2;8.32
01/01/2019;06:30;2872;7.45;9.2;8.32
01/01/2019;07:00;2844;7.45;9.2;8.32
01/01/2019;07:30;2874;7.45;9.2;8.32
01/01/2019;08:00;2869;7.45;9.2;8.32
01/01/2019;08:30;2871;7.45;9.2;8.32
01/01/2019;09:00;2825;7.45;9.2;8.32
01/01/2019;09:30;2830;7.45;9.2;8.32
01/01/2019;10:00;2879;7.45;9.2;8.32
01/01/2019;10:30;2945;7.45;9.2;8.32
01/01/2019;11:00;3014;7.45;9.2;8.32
01/01/2019;11:30;3055;7.45;9.2;8.32
01/01/2019;12:00;3139;7.45;9.2;8.32
01/01/2019;12:30;3248;7.45;9.2;8.32
01/01/2019;13:00;3379;7.45;9.2;8.32
01/01/2019;13:30;3261;7.45;9.2;8.32
01/01/2019;14:00;3156;7.45;9.2;8.32
01/01/2019;14:30;3055;7.45;9.2;8.32
01/01/2019;15:00;2987;7.45;9.2;8.32
01/01/2019;15:30;3059;7.45;9.2;8.32
01/01/2019;16:00;3017;7.45;9.2;8.32
01/01/2019;16:30;3016;7.45;9.2;8.32
01/01/2019;17:00;3024;7.45;9.2;8.32
01/01/2019;17:30;3130;7.45;9.2;8.32
01/01/2019;18:00;3302;7.45;9.2;8.32
01/01/2019;18:30;3391;7.45;9.2;8.32
01/01/2019;19:00;3441;7.45;9.2;8.32
01/01/2019;19:30;3453;7.45;9.2;8.32
01/01/2019;20:00;3414;7.45;9.2;8.32
01/01/2019;20:30;3332;7.45;9.2;8.32
01/01/2019;21:00;3266;7.45;9.2;8.32
01/01/2019;21:30;3133;7.45;9.2;8.32
01/01/2019;22:00;3058;7.45;9.2;8.32
01/01/2019;22:30;3163;7.45;9.2;8.32
01/01/2019;23:00;3634;7.45;9.2;8.32
01/01/2019;23:30;3424;7.45;9.2;8.32
02/01/2019;00:00;3450;5.05;8.0;6.52
02/01/2019;00:30;3372;5.05;8.0;6.52
02/01/2019;01:00;3171;5.05;8.0;6.52
02/01/2019;01:30;3137;5.05;8.0;6.52
02/01/2019;02:00;3165;5.05;8.0;6.52
02/01/2019;02:30;2986;5.05;8.0;6.52
02/01/2019;03:00;2856;5.05;8.0;6.52
02/01/2019;03:30;2786;5.05;8.0;6.52
02/01/2019;04:00;2761;5.05;8.0;6.52
02/01/2019;04:30;2777;5.05;8.0;6.52
02/01/2019;05:00;2823;5.05;8.0;6.52
02/01/2019;05:30;2969;5.05;8.0;6.52
02/01/2019;06:00;3081;5.05;8.0;6.52
02/01/2019;06:30;3332;5.05;8.0;6.52
02/01/2019;07:00;3426;5.05;8.0;6.52
02/01/2019;07:30;3618;5.05;8.0;6.52
02/01/2019;08:00;3755;5.05;8.0;6.52
02/01/2019;08:30;3871;5.05;8.0;6.52
02/01/2019;09:00;3861;5.05;8.0;6.52
02/01/2019;09:30;3911;5.05;8.0;6.52
02/01/2019;10:00;3951;5.05;8.0;6.52
02/01/2019;10:30;3975;5.05;8.0;6.52
02/01/2019;11:00;4005;5.05;8.0;6.52
02/01/2019;11:30;3990;5.05;8.0;6.52
02/01/2019;12:00;4044;5.05;8.0;6.52
02/01/2019;12:30;4124;5.05;8.0;6.52
02/01/2019;13:00;4211;5.05;8.0;6.52
