Date;Heures;Consommation;Tmin;Tmax;Tmoy
01/01/2016;00:00;8114;2.96;10.56;6.76
01/01/2016;00:30;8012;2.96;10.56;6.76
01/01/2016;01:00;7789;2.96;10.56;6.76
01/01/2016;01:30;7749;2.96;10.56;6.76
01/01/2016;02:00;7724;2.96;10.56;6.76
01/01/2016;02:30;7775;2.96;10.56;6.76
01/01/2016;03:00;7580;2.96;10.56;6.76
01/01/2016;03:30;7475;2.96;10.56;6.76
01/01/2016;04:00;7312;2.96;10.56;6.76
01/01/2016;04:30;7196;2.96;10.56;6.76
01/01/2016;05:00;7109;2.96;10.56;6.76
01/01/2016;05:30;7123;2.96;10.56;6.76
01/01/2016;06:00;7084;2.96;10.56;6.76
01/01/2016;06:30;7013;2.96;10.56;6.76
01/01/2016;07:00;6964;2.96;10.56;6.76
01/01/2016;07:30;6904;2.96;10.56;6.76
01/01/2016;08:00;6952;2.96;10.56;6.76
01/01/2016;08:30;6839;2.96;10.56;6.76
01/01/2016;09:00;6902;2.96;10.56;6.76
01/01/2016;09:30;7121;2.96;10.56;6.76
01/01/2016;10:00;7229;2.96;10.56;6.76
01/01/2016;10:30;7300;2.96;10.56;6.76
01/01/2016;11:00;7402;2.96;10.56;6.76
01/01/2016;11:30;7591;2.96;10.56;6.76
01/01/2016;12:00;7646;2.96;10.56;6.76
01/01/2016;12:30;7789;2.96;10.56;6.76
01/01/2016;13:00;7909;2.96;10.56;6.76
01/01/2016;13:30;7767;2.96;10.56;6.76
01/01/2016;14:00;7635;2.96;10.56;6.76
01/01/2016;14:30;7501;2.96;10.56;6.76
01/01/2016;15:00;7272;2.96;10.56;6.76
01/01/2016;15:30;7332;2.96;10.56;6.76
01/01/2016;16:00;7352;2.96;10.56;6.76
01/01/2016;16:30;7364;2.96;10.56;6.76
01/01/2016;17:00;7380;2.96;10.56;6.76
01/01/2016;17:30;7785;2.96;10.56;6.76
01/01/2016;18:00;7952;2.96;10.56;6.76
01/01/2016;18:30;8113;2.96;10.56;6.76
01/01/2016;19:00;8217;2.96;10.56;6.76
01/01/2016;19:30;8283;2.96;10.56;6.76
01/01/2016;20:00;8173;2.96;10.56;6.76
01/01/2016;20:30;8116;2.96;10.56;6.76
01/01/2016;21:00;8005;2.96;10.56;6.76
01/01/2016;21:30;7868;2.96;10.56;6.76
01/01/2016;22:00;7625;2.96;10.56;6.76
01/01/2016;22:30;7813;2.96;10.56;6.76
01/01/2016;23:00;8051;2.96;10.56;6.76
01/01/2016;23:30;8141;2.96;10.56;6.76
02/01/2016;00:00;7858;5.45;8.95;7.2
02/01/2016;00:30;7593;5.45;8.95;7.2
02/01/2016;01:00;7304;5.45;8.95;7.2
02/01/2016;01:30;7292;5.45;8.95;7.2
02/01/2016;02:00;7266;5.45;8.95;7.2
02/01/2016;02:30;7284;5.45;8.95;7.2
02/01/2016;03:00;7166;5.45;8.95;7.2
02/01/2016;03:30;7107;5.45;8.95;7.2
02/01/2016;04:00;6949;5.45;8.95;7.2
02/01/2016;04:30;6946;5.45;8.95;7.2
02/01/2016;05:00;6926;5.45;8.95;7.2
02/01/2016;05:30;7050;5.45;8.95;7.2
02/01/2016;06:00;7076;5.45;8.95;7.2
02/01/2016;06:30;7072;5.45;8.95;7.2
02/01/2016;07:00;7117;5.45;8.95;7.2
02/01/2016;07:30;7143;5.45;8.95;7.2
02/01/2016;08:00;7263;5.45;8.95;7.2
02/01/2016;08:30;7272;5.45;8.95;7.2
02/01/2016;09:00;7440;5.45;8.95;7.2
02/01/2016;09:30;7673;5.45;8.95;7.2
02/01/2016;10:00;7859;5.45;8.95;7.2
02/01/2016;10:30;8001;5.45;8.95;7.2
02/01/2016;11:00;8082;5.45;8.95;7.2
02/01/2016;11:30;8251;5.45;8.95;7.2
02/01/2016;12:00;8320;5.45;8.95;7.2
02/01/2016;12:30;8382;5.45;8.95;7.2
02/01/2016;13:00;8554;5.45;8.95;7.2
02/01/2016;13:30;8452;5.45;8.95;7.2
02/01/2016;14:00;8296;5.45;8.95;7.2
02/01/2016;14:30;8106;5.45;8.95;7.2
02/01/2016;15:00;7931;5.45;8.95;7.2
02/01/2016;15:30;7873;5.45;8.95;7.2
02/01/2016;16:00;7886;5.45;8.95;7.2
02/01/2016;16:30;7896;5.45;8.95;7.2
02/01/2016;17:00;7847;5.45;8.95;7.2
02/01/2016;17:30;8156;5.45;8.95;7.2
02/01/2016;18:00;8402;5.45;8.95;7.2
02/01/2016;18:30;8508;5.45;8.95;7.2
02/01/2016;19:00;8653;5.45;8.95;7.2
02/01/2016;19:30;8662;5.45;8.95;7.2
02/01/2016;20:00;8550;5.45;8.95;7.2
02/01/2016;20:30;8395;5.45;8.95;7.2
02/01/2016;21:00;8303;5.45;8.95;7.2
02/01/2016;21:30;8124;5.45;8.95;7.2
02/01/2016;22:00;7906;5.45;8.95;7.2
02/01/2016;22:30;8100;5.45;8.95;7.2
02/01/2016;23:00;8414;5.45;8.95;7.2
02/01/2016;23:30;8579;5.45;8.95;7.2
03/01/2016;00:00;8242;2.24;7.93;5.08
03/01/2016;00:30;8036;2.24;7.93;5.08
03/01/2016;01:00;7735;2.24;7.93;5.08
03/01/2016;01:30;7711;2.24;7.93;5.08
03/01/2016;02:00;7663;2.24;7.93;5.08
03/01/2016;02:30;7738;2.24;7.93;5.08
03/01/2016;03:00;7577;2.24;7.93;5.08
03/01/2016;03:30;7476;2.24;7.93;5.08
03/01/2016;04:00;7286;2.24;7.93;5.08
03/01/2016;04:30;7216;2.24;7.93;5.08
03/01/2016;05:00;7147;2.24;7.93;5.08
03/01/2016;05:30;7250;2.24;7.93;5.08
03/01/2016;06:00;7259;2.24;7.93;5.08
03/01/2016;06:30;7211;2.24;7.93;5.08
03/01/2016;07:00;7247;2.24;7.93;5.08
03/01/2016;07:30;7262;2.24;7.93;5.08
03/01/2016;08:00;7439;2.24;7.93;5.08
03/01/2016;08:30;7423;2.24;7.93;5.08
03/01/2016;09:00;7599;2.24;7.93;5.08
03/01/2016;09:30;7808;2.24;7.93;5.08
03/01/2016;10:00;7923;2.24;7.93;5.08
03/01/2016;10:30;8042;2.24;7.93;5.08
03/01/2016;11:00;8099;2.24;7.93;5.08
03/01/2016;11:30;8275;2.24;7.93;5.08
03/01/2016;12:00;8328;2.24;7.93;5.08
03/01/2016;12:30;8345;2.24;7.93;5.08
03/01/2016;13:00;8464;2.24;7.93;5.08
03/01/2016;13:30;8325;2.24;7.93;5.08
03/01/2016;14:00;8127;2.24;7.93;5.08
03/01/2016;14:30;7987;2.24;7.93;5.08
03/01/2016;15:00;7783;2.24;7.93;5.08
03/01/2016;15:30;7802;2.24;7.93;5.08
03/01/2016;16:00;7865;2.24;7.93;5.08
03/01/2016;16:30;7911;2.24;7.93;5.08
03/01/2016;17:00;8005;2.24;7.93;5.08
03/01/2016;17:30;8291;2.24;7.93;5.08
03/01/2016;18:00;8554;2.24;7.93;5.08
03/01/2016;18:30;8771;2.24;7.93;5.08
03/01/2016;19:00;8961;2.24;7.93;5.08
03/01/2016;19:30;8934;2.24;7.93;5.08
03/01/2016;20:00;8786;2.24;7.93;5.08
03/01/2016;20:30;8702;2.24;7.93;5.08
03/01/2016;21:00;8636;2.24;7.93;5.08
03/01/2016;21:30;8421;2.24;7.93;5.08
03/01/2016;22:00;8159;2.24;7.93;5.08
03/01/2016;22:30;8343;2.24;7.93;5.08
03/01/2016;23:00;8595;2.24;7.93;5.08
03/01/2016;23:30;8725;2.24;7.93;5.08
04/01/2016;00:00;8391;4.81;9.53;7.17
04/01/2016;00:30;8248;4.81;9.53;7.17
04/01/2016;01:00;7958;4.81;9.53;7.17
04/01/2016;01:30;7921;4.81;9.53;7.17
04/01/2016;02:00;7927;4.81;9.53;7.17
04/01/2016;02:30;7971;4.81;9.53;7.17
04/01/2016;03:00;7786;4.81;9.53;7.17
04/01/2016;03:30;7748;4.81;9.53;7.17
04/01/2016;04:00;7635;4.81;9.53;7.17
04/01/2016;04:30;7629;4.81;9.53;7.17
04/01/2016;05:00;7695;4.81;9.53;7.17
04/01/2016;05:30;8029;4.81;9.53;7.17
04/01/2016;06:00;8293;4.81;9.53;7.17
04/01/2016;06:30;8622;4.81;9.53;7.17
04/01/2016;07:00;9010;4.81;9.53;7.17
04/01/2016;07:30;9267;4.81;9.53;7.17
04/01/2016;08:00;9594;4.81;9.53;7.17
04/01/2016;08:30;9482;4.81;9.53;7.17
04/01/2016;09:00;9536;4.81;9.53;7.17
04/01/2016;09:30;9678;4.81;9.53;7.17
04/01/2016;10:00;9684;4.81;9.53;7.17
04/01/2016;10:30;9710;4.81;9.53;7.17
04/01/2016;11:00;9692;4.81;9.53;7.17
04/01/2016;11:30;9826;4.81;9.53;7.17
04/01/2016;12:00;9796;4.81;9.53;7.17
04/01/2016;12:30;9644;4.81;9.53;7.17
04/01/2016;13:00;9771;4.81;9.53;7.17
04/01/2016;13:30;9720;4.81;9.53;7.17
04/01/2016;14:00;9676;4.81;9.53;7.17
04/01/2016;14:30;9504;4.81;9.53;7.17
04/01/2016;15:00;9273;4.81;9.53;7.17
04/01/2016;15:30;9290;4.81;9.53;7.17
04/01/2016;16:00;9386;4.81;9.53;7.17
04/01/2016;16:30;9380;4.81;9.53;7.17
04/01/2016;17:00;9396;4.81;9.53;7.17
04/01/2016;17:30;9702;4.81;9.53;7.17
04/01/2016;18:00;9990;4.81;9.53;7.17
04/01/2016;18:30;10040;4.81;9.53;7.17
04/01/2016;19:00;10205;4.81;9.53;7.17
04/01/2016;19:30;10046;4.81;9.53;7.17
04/01/2016;20:00;9792;4.81;9.53;7.17
04/01/2016;20:30;9576;4.81;9.53;7.17
04/01/2016;21:00;9309;4.81;9.53;7.17
04/01/2016;21:30;9068;4.81;9.53;7.17
04/01/2016;22:00;8766;4.81;9.53;7.17
04/01/2016;22:30;8901;4.81;9.53;7.17
04/01/2016;23:00;9125;4.81;9.53;7.17
04/01/2016;23:30;9272;4.81;9.53;7.17
05/01/2016;00:00;8913;4.0;10.02;7.01
05/01/2016;00:30;8713;4.0;10.02;7.01
05/01/2016;01:00;8418;4.0;10.02;7.01
05/01/2016;01:30;8351;4.0;10.02;7.01
05/01/2016;02:00;8370;4.0;10.02;7.01
05/01/2016;02:30;8431;4.0;10.02;7.01
05/01/2016;03:00;8295;4.0;10.02;7.01
05/01/2016;03:30;8249;4.0;10.02;7.01
05/01/2016;04:00;8129;4.0;10.02;7.01
05/01/2016;04:30;8180;4.0;10.02;7.01
05/01/2016;05:00;8268;4.0;10.02;7.01
05/01/2016;05:30;8539;4.0;10.02;7.01
05/01/2016;06:00;8707;4.0;10.02;7.01
05/01/2016;06:30;9035;4.0;10.02;7.01
05/01/2016;07:00;9394;4.0;10.02;7.01
05/01/2016;07:30;9733;4.0;10.02;7.01
05/01/2016;08:00;10025;4.0;10.02;7.01
05/01/2016;08:30;9925;4.0;10.02;7.01
05/01/2016;09:00;9963;4.0;10.02;7.01
05/01/2016;09:30;9944;4.0;10.02;7.01
05/01/2016;10:00;9977;4.0;10.02;7.01
05/01/2016;10:30;9967;4.0;10.02;7.01
05/01/2016;11:00;9876;4.0;10.02;7.01
05/01/2016;11:30;9982;4.0;10.02;7.01
05/01/2016;12:00;9889;4.0;10.02;7.01
05/01/2016;12:30;9689;4.0;10.02;7.01
05/01/2016;13:00;9717;4.0;10.02;7.01
05/01/2016;13:30;9667;4.0;10.02;7.01
05/01/2016;14:00;9564;4.0;10.02;7.01
05/01/2016;14:30;9380;4.0;10.02;7.01
05/01/2016;15:00;9212;4.0;10.02;7.01
05/01/2016;15:30;9180;4.0;10.02;7.01
05/01/2016;16:00;9258;4.0;10.02;7.01
05/01/2016;16:30;9280;4.0;10.02;7.01
05/01/2016;17:00;9303;4.0;10.02;7.01
05/01/2016;17:30;9706;4.0;10.02;7.01
05/01/2016;18:00;10060;4.0;10.02;7.01
05/01/2016;18:30;10245;4.0;10.02;7.01
05/01/2016;19:00;10423;4.0;10.02;7.01
05/01/2016;19:30;10242;4.0;10.02;7.01
05/01/2016;20:00;9931;4.0;10.02;7.01
05/01/2016;20:30;9760;4.0;10.02;7.01
05/01/2016;21:00;9496;4.0;10.02;7.01
05/01/2016;21:30;9265;4.0;10.02;7.01
05/01/2016;22:00;8905;4.0;10.02;7.01
05/01/2016;22:30;9070;4.0;10.02;7.01
05/01/2016;23:00;9366;4.0;10.02;7.01
05/01/2016;23:30;9476;4.0;10.02;7.01
06/01/2016;00:00;9132;2.52;7.78;5.15
06/01/2016;00:30;8849;2.52;7.78;5.15
06/01/2016;01:00;8595;2.52;7.78;5.15
06/01/2016;01:30;8624;2.52;7.78;5.15
06/01/2016;02:00;8669;2.52;7.78;5.15
06/01/2016;02:30;8747;2.52;7.78;5.15
06/01/2016;03:00;8618;2.52;7.78;5.15
06/01/2016;03:30;8559;2.52;7.78;5.15
06/01/2016;04:00;8452;2.52;7.78;5.15
06/01/2016;04:30;8519;2.52;7.78;5.15
06/01/2016;05:00;8515;2.52;7.78;5.15
06/01/2016;05:30;8775;2.52;7.78;5.15
06/01/2016;06:00;8937;2.52;7.78;5.15
06/01/2016;06:30;9292;2.52;7.78;5.15
06/01/2016;07:00;9680;2.52;7.78;5.15
06/01/2016;07:30;10066;2.52;7.78;5.15
06/01/2016;08:00;10330;2.52;7.78;5.15
06/01/2016;08:30;10263;2.52;7.78;5.15
06/01/2016;09:00;10316;2.52;7.78;5.15
06/01/2016;09:30;10389;2.52;7.78;5.15
06/01/2016;10:00;10391;2.52;7.78;5.15
06/01/2016;10:30;10375;2.52;7.78;5.15
06/01/2016;11:00;10358;2.52;7.78;5.15
06/01/2016;11:30;10409;2.52;7.78;5.15
06/01/2016;12:00;10392;2.52;7.78;5.15
06/01/2016;12:30;10222;2.52;7.78;5.15
06/01/2016;13:00;10299;2.52;7.78;5.15
06/01/2016;13:30;10297;2.52;7.78;5.15
06/01/2016;14:00;10221;2.52;7.78;5.15
06/01/2016;14:30;10136;2.52;7.78;5.15
06/01/2016;15:00;9888;2.52;7.78;5.15
06/01/2016;15:30;9873;2.52;7.78;5.15
06/01/2016;16:00;9887;2.52;7.78;5.15
06/01/2016;16:30;9936;2.52;7.78;5.15
06/01/2016;17:00;9922;2.52;7.78;5.15
06/01/2016;17:30;10171;2.52;7.78;5.15
06/01/2016;18:00;10427;2.52;7.78;5.15
06/01/2016;18:30;10542;2.52;7.78;5.15
06/01/2016;19:00;10650;2.52;7.78;5.15
06/01/2016;19:30;10467;2.52;7.78;5.15
06/01/2016;20:00;10148;2.52;7.78;5.15
06/01/2016;20:30;9929;2.52;7.78;5.15
06/01/2016;21:00;9701;2.52;7.78;5.15
06/01/2016;21:30;9443;2.52;7.78;5.15
06/01/2016;22:00;9115;2.52;7.78;5.15
06/01/2016;22:30;9251;2.52;7.78;5.15
06/01/2016;23:00;9500;2.52;7.78;5.15
06/01/2016;23:30;9618;2.52;7.78;5.15
07/01/2016;00:00;9284;3.12;10.55;6.84
07/01/2016;00:30;9042;3.12;10.55;6.84
07/01/2016;01:00;8735;3.12;10.55;6.84
07/01/2016;01:30;8757;3.12;10.55;6.84
07/01/2016;02:00;8738;3.12;10.55;6.84
07/01/2016;02:30;8871;3.12;10.55;6.84
07/01/2016;03:00;8730;3.12;10.55;6.84
07/01/2016;03:30;8704;3.12;10.55;6.84
07/01/2016;04:00;8571;3.12;10.55;6.84
07/01/2016;04:30;8632;3.12;10.55;6.84
07/01/2016;05:00;8642;3.12;10.55;6.84
07/01/2016;05:30;9005;3.12;10.55;6.84
07/01/2016;06:00;9171;3.12;10.55;6.84
07/01/2016;06:30;9505;3.12;10.55;6.84
07/01/2016;07:00;9921;3.12;10.55;6.84
07/01/2016;07:30;10231;3.12;10.55;6.84
07/01/2016;08:00;10501;3.12;10.55;6.84
07/01/2016;08:30;10449;3.12;10.55;6.84
07/01/2016;09:00;10504;3.12;10.55;6.84
07/01/2016;09:30;10608;3.12;10.55;6.84
07/01/2016;10:00;10578;3.12;10.55;6.84
07/01/2016;10:30;10536;3.12;10.55;6.84
07/01/2016;11:00;10562;3.12;10.55;6.84
07/01/2016;11:30;10650;3.12;10.55;6.84
07/01/2016;12:00;10670;3.12;10.55;6.84
07/01/2016;12:30;10431;3.12;10.55;6.84
07/01/2016;13:00;10500;3.12;10.55;6.84
07/01/2016;13:30;10460;3.12;10.55;6.84
07/01/2016;14:00;10382;3.12;10.55;6.84
07/01/2016;14:30;10180;3.12;10.55;6.84
07/01/2016;15:00;9972;3.12;10.55;6.84
07/01/2016;15:30;9912;3.12;10.55;6.84
07/01/2016;16:00;9912;3.12;10.55;6.84
07/01/2016;16:30;9846;3.12;10.55;6.84
07/01/2016;17:00;9759;3.12;10.55;6.84
07/01/2016;17:30;9961;3.12;10.55;6.84
07/01/2016;18:00;10219;3.12;10.55;6.84
07/01/2016;18:30;10257;3.12;10.55;6.84
07/01/2016;19:00;10411;3.12;10.55;6.84
07/01/2016;19:30;10222;3.12;10.55;6.84
07/01/2016;20:00;9959;3.12;10.55;6.84
07/01/2016;20:30;9721;3.12;10.55;6.84
07/01/2016;21:00;9514;3.12;10.55;6.84
07/01/2016;21:30;9247;3.12;10.55;6.84
07/01/2016;22:00;8937;3.12;10.55;6.84
07/01/2016;22:30;9040;3.12;10.55;6.84
07/01/2016;23:00;9274;3.12;10.55;6.84
07/01/2016;23:30;9454;3.12;10.55;6.84
08/01/2016;00:00;9074;4.49;12.21;8.35
08/01/2016;00:30;8855;4.49;12.21;8.35
08/01/2016;01:00;8580;4.49;12.21;8.35
08/01/2016;01:30;8524;4.49;12.21;8.35
08/01/2016;02:00;8538;4.49;12.21;8.35
08/01/2016;02:30;8628;4.49;12.21;8.35
08/01/2016;03:00;8475;4.49;12.21;8.35
08/01/2016;03:30;8442;4.49;12.21;8.35
08/01/2016;04:00;8248;4.49;12.21;8.35
08/01/2016;04:30;8329;4.49;12.21;8.35
08/01/2016;05:00;8349;4.49;12.21;8.35
08/01/2016;05:30;8622;4.49;12.21;8.35
08/01/2016;06:00;8803;4.49;12.21;8.35
08/01/2016;06:30;9094;4.49;12.21;8.35
08/01/2016;07:00;9475;4.49;12.21;8.35
08/01/2016;07:30;9769;4.49;12.21;8.35
08/01/2016;08:00;10097;4.49;12.21;8.35
08/01/2016;08:30;10030;4.49;12.21;8.35
08/01/2016;09:00;9983;4.49;12.21;8.35
08/01/2016;09:30;10128;4.49;12.21;8.35
08/01/2016;10:00;10108;4.49;12.21;8.35
08/01/2016;10:30;10077;4.49;12.21;8.35
08/01/2016;11:00;10038;4.49;12.21;8.35
08/01/2016;11:30;10119;4.49;12.21;8.35
08/01/2016;12:00;10080;4.49;12.21;8.35
08/01/2016;12:30;9944;4.49;12.21;8.35
08/01/2016;13:00;10031;4.49;12.21;8.35
08/01/2016;13:30;9941;4.49;12.21;8.35
08/01/2016;14:00;9853;4.49;12.21;8.35
08/01/2016;14:30;9750;4.49;12.21;8.35
08/01/2016;15:00;9481;4.49;12.21;8.35
08/01/2016;15:30;9452;4.49;12.21;8.35
08/01/2016;16:00;9431;4.49;12.21;8.35
08/01/2016;16:30;9370;4.49;12.21;8.35
08/01/2016;17:00;9323;4.49;12.21;8.35
08/01/2016;17:30;9603;4.49;12.21;8.35
08/01/2016;18:00;9784;4.49;12.21;8.35
08/01/2016;18:30;9827;4.49;12.21;8.35
08/01/2016;19:00;9836;4.49;12.21;8.35
08/01/2016;19:30;9666;4.49;12.21;8.35
08/01/2016;20:00;9377;4.49;12.21;8.35
08/01/2016;20:30;9180;4.49;12.21;8.35
08/01/2016;21:00;8955;4.49;12.21;8.35
08/01/2016;21:30;8669;4.49;12.21;8.35
08/01/2016;22:00;8393;4.49;12.21;8.35
08/01/2016;22:30;8500;4.49;12.21;8.35
08/01/2016;23:00;8757;4.49;12.21;8.35
08/01/2016;23:30;8884;4.49;12.21;8.35
09/01/2016;00:00;8545;6.95;11.22;9.09
09/01/2016;00:30;8277;6.95;11.22;9.09
09/01/2016;01:00;7918;6.95;11.22;9.09
09/01/2016;01:30;7848;6.95;11.22;9.09
09/01/2016;02:00;7826;6.95;11.22;9.09
09/01/2016;02:30;7848;6.95;11.22;9.09
09/01/2016;03:00;7639;6.95;11.22;9.09
09/01/2016;03:30;7560;6.95;11.22;9.09
09/01/2016;04:00;7394;6.95;11.22;9.09
09/01/2016;04:30;7430;6.95;11.22;9.09
09/01/2016;05:00;7401;6.95;11.22;9.09
09/01/2016;05:30;7488;6.95;11.22;9.09
09/01/2016;06:00;7561;6.95;11.22;9.09
09/01/2016;06:30;7575;6.95;11.22;9.09
09/01/2016;07:00;7653;6.95;11.22;9.09
09/01/2016;07:30;7785;6.95;11.22;9.09
09/01/2016;08:00;7949;6.95;11.22;9.09
09/01/2016;08:30;8010;6.95;11.22;9.09
09/01/2016;09:00;8173;6.95;11.22;9.09
09/01/2016;09:30;8439;6.95;11.22;9.09
09/01/2016;10:00;8515;6.95;11.22;9.09
09/01/2016;10:30;8556;6.95;11.22;9.09
09/01/2016;11:00;8536;6.95;11.22;9.09
09/01/2016;11:30;8664;6.95;11.22;9.09
09/01/2016;12:00;8741;6.95;11.22;9.09
09/01/2016;12:30;8780;6.95;11.22;9.09
09/01/2016;13:00;8907;6.95;11.22;9.09
09/01/2016;13:30;8774;6.95;11.22;9.09
09/01/2016;14:00;8566;6.95;11.22;9.09
09/01/2016;14:30;8394;6.95;11.22;9.09
09/01/2016;15:00;8135;6.95;11.22;9.09
09/01/2016;15:30;8100;6.95;11.22;9.09
09/01/2016;16:00;8111;6.95;11.22;9.09
09/01/2016;16:30;8074;6.95;11.22;9.09
09/01/2016;17:00;7990;6.95;11.22;9.09
09/01/2016;17:30;8247;6.95;11.22;9.09
09/01/2016;18:00;8560;6.95;11.22;9.09
09/01/2016;18:30;8629;6.95;11.22;9.09
09/01/2016;19:00;8762;6.95;11.22;9.09
09/01/2016;19:30;8695;6.95;11.22;9.09
09/01/2016;20:00;8571;6.95;11.22;9.09
09/01/2016;20:30;8446;6.95;11.22;9.09
09/01/2016;21:00;8264;6.95;11.22;9.09
09/01/2016;21:30;8126;6.95;11.22;9.09
09/01/2016;22:00;7893;6.95;11.22;9.09
09/01/2016;22:30;8088;6.95;11.22;9.09
09/01/2016;23:00;8402;6.95;11.22;9.09
09/01/2016;23:30;8519;6.95;11.22;9.09
10/01/2016;00:00;8226;6.06;11.11;8.59
10/01/2016;00:30;8019;6.06;11.11;8.59
10/01/2016;01:00;7758;6.06;11.11;8.59
10/01/2016;01:30;7720;6.06;11.11;8.59
10/01/2016;02:00;7678;6.06;11.11;8.59
10/01/2016;02:30;7702;6.06;11.11;8.59
10/01/2016;03:00;7475;6.06;11.11;8.59
10/01/2016;03:30;7461;6.06;11.11;8.59
10/01/2016;04:00;7283;6.06;11.11;8.59
10/01/2016;04:30;7207;6.06;11.11;8.59
10/01/2016;05:00;7201;6.06;11.11;8.59
10/01/2016;05:30;7275;6.06;11.11;8.59
10/01/2016;06:00;7247;6.06;11.11;8.59
10/01/2016;06:30;7205;6.06;11.11;8.59
10/01/2016;07:00;7222;6.06;11.11;8.59
10/01/2016;07:30;7233;6.06;11.11;8.59
10/01/2016;08:00;7361;6.06;11.11;8.59
10/01/2016;08:30;7397;6.06;11.11;8.59
10/01/2016;09:00;7574;6.06;11.11;8.59
10/01/2016;09:30;7829;6.06;11.11;8.59
10/01/2016;10:00;7954;6.06;11.11;8.59
10/01/2016;10:30;8181;6.06;11.11;8.59
10/01/2016;11:00;8292;6.06;11.11;8.59
10/01/2016;11:30;8435;6.06;11.11;8.59
10/01/2016;12:00;8472;6.06;11.11;8.59
10/01/2016;12:30;8536;6.06;11.11;8.59
10/01/2016;13:00;8613;6.06;11.11;8.59
10/01/2016;13:30;8456;6.06;11.11;8.59
10/01/2016;14:00;8267;6.06;11.11;8.59
10/01/2016;14:30;8060;6.06;11.11;8.59
10/01/2016;15:00;7832;6.06;11.11;8.59
10/01/2016;15:30;7810;6.06;11.11;8.59
10/01/2016;16:00;7826;6.06;11.11;8.59
10/01/2016;16:30;7780;6.06;11.11;8.59
10/01/2016;17:00;7751;6.06;11.11;8.59
10/01/2016;17:30;8042;6.06;11.11;8.59
10/01/2016;18:00;8314;6.06;11.11;8.59
10/01/2016;18:30;8531;6.06;11.11;8.59
10/01/2016;19:00;8691;6.06;11.11;8.59
10/01/2016;19:30;8672;6.06;11.11;8.59
10/01/2016;20:00;8607;6.06;11.11;8.59
10/01/2016;20:30;8452;6.06;11.11;8.59
10/01/2016;21:00;8370;6.06;11.11;8.59
10/01/2016;21:30;8189;6.06;11.11;8.59
10/01/2016;22:00;7968;6.06;11.11;8.59
10/01/2016;22:30;8026;6.06;11.11;8.59
10/01/2016;23:00;8328;6.06;11.11;8.59
10/01/2016;23:30;8445;6.06;11.11;8.59
11/01/2016;00:00;8156;5.6;11.15;8.38
11/01/2016;00:30;7943;5.6;11.15;8.38
11/01/2016;01:00;7747;5.6;11.15;8.38
11/01/2016;01:30;7699;5.6;11.15;8.38
11/01/2016;02:00;7707;5.6;11.15;8.38
11/01/2016;02:30;7732;5.6;11.15;8.38
11/01/2016;03:00;7562;5.6;11.15;8.38
11/01/2016;03:30;7534;5.6;11.15;8.38
11/01/2016;04:00;7436;5.6;11.15;8.38
11/01/2016;04:30;7455;5.6;11.15;8.38
11/01/2016;05:00;7548;5.6;11.15;8.38
11/01/2016;05:30;7925;5.6;11.15;8.38
11/01/2016;06:00;8179;5.6;11.15;8.38
11/01/2016;06:30;8579;5.6;11.15;8.38
11/01/2016;07:00;8931;5.6;11.15;8.38
11/01/2016;07:30;9280;5.6;11.15;8.38
11/01/2016;08:00;9529;5.6;11.15;8.38
11/01/2016;08:30;9503;5.6;11.15;8.38
11/01/2016;09:00;9531;5.6;11.15;8.38
11/01/2016;09:30;9634;5.6;11.15;8.38
11/01/2016;10:00;9646;5.6;11.15;8.38
11/01/2016;10:30;9648;5.6;11.15;8.38
11/01/2016;11:00;9657;5.6;11.15;8.38
11/01/2016;11:30;9714;5.6;11.15;8.38
11/01/2016;12:00;9705;5.6;11.15;8.38
11/01/2016;12:30;9529;5.6;11.15;8.38
11/01/2016;13:00;9668;5.6;11.15;8.38
11/01/2016;13:30;9671;5.6;11.15;8.38
11/01/2016;14:00;9633;5.6;11.15;8.38
11/01/2016;14:30;9477;5.6;11.15;8.38
11/01/2016;15:00;9320;5.6;11.15;8.38
11/01/2016;15:30;9320;5.6;11.15;8.38
11/01/2016;16:00;9450;5.6;11.15;8.38
11/01/2016;16:30;9416;5.6;11.15;8.38
11/01/2016;17:00;9462;5.6;11.15;8.38
11/01/2016;17:30;9608;5.6;11.15;8.38
11/01/2016;18:00;9896;5.6;11.15;8.38
11/01/2016;18:30;10015;5.6;11.15;8.38
11/01/2016;19:00;10154;5.6;11.15;8.38
11/01/2016;19:30;9950;5.6;11.15;8.38
11/01/2016;20:00;9713;5.6;11.15;8.38
11/01/2016;20:30;9556;5.6;11.15;8.38
11/01/2016;21:00;9303;5.6;11.15;8.38
11/01/2016;21:30;9053;5.6;11.15;8.38
11/01/2016;22:00;8716;5.6;11.15;8.38
11/01/2016;22:30;8862;5.6;11.15;8.38
11/01/2016;23:00;9128;5.6;11.15;8.38
11/01/2016;23:30;9307;5.6;11.15;8.38
12/01/2016;00:00;9001;3.87;8.14;6.0
12/01/2016;00:30;8766;3.87;8.14;6.0
12/01/2016;01:00;8505;3.87;8.14;6.0
12/01/2016;01:30;8482;3.87;8.14;6.0
12/01/2016;02:00;8461;3.87;8.14;6.0
12/01/2016;02:30;8587;3.87;8.14;6.0
12/01/2016;03:00;8413;3.87;8.14;6.0
12/01/2016;03:30;8390;3.87;8.14;6.0
12/01/2016;04:00;8303;3.87;8.14;6.0
